day,sample,case,artifact_id,status,namespace,schedule_sha256,OpenDSS_solve_count,convergence_count,node_phase_count,branch_phase_count,rho_max_AC,p95_loading,p99_loading,Vmin_pu,Vmax_pu,transformer_phase_current_loading_max,transformer_total_kva_loading_max,losses_kwh,losses_kvarh,voltage_violation_count,voltage_violation_exposure,line_current_violation_count,line_current_violation_exposure,transformer_current_violation_count,transformer_current_violation_exposure,transformer_kva_violation_count,transformer_kva_violation_exposure_phase_rows,physical_violation,schedule_mutation_count,clean_engine_count,elapsed_seconds,opendss_version,critical_line,critical_line_phase,critical_line_slot,critical_line_current_a,critical_line_rating_a,Vmax_node,Vmax_phase,Vmax_slot,Vmin_node,Vmin_phase,Vmin_slot
2025-01-19,CONTROL,V29R2_F2_BACKGROUND_PLUS_MESS_MAINTENANCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,89a34894c72a0ae0728ff5a823ae9a9cf666fe6c68f68c9a6bf40f7554fd2615,96,96,386,383,0.706961326568551,0.3886342733779948,0.5724690691864248,0.9739238538148224,1.0519460359205226,0.77571622269255,0.6516519868128298,795.6663320796945,1570.198001179198,38,0.0010254749568221072,0,0.0,0,0.0,0,0.0,True,0,1,0.7304760001134127,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,72,282.7845306274204,399.99999999999994,83.1,A,79,65.1,A,70
2025-01-19,CONTROL,V29R2_F3_FULL_D1_ANCHOR,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,61835bcdfe456e8821e8a47ab84478e20750ccf220450459f6db7f0973d1ae00,96,96,386,383,0.7351790416135842,0.41147592356641266,0.5999187586422833,0.9716376459523093,1.0493763590752194,0.8222875775919344,0.6975886597497521,908.6058877653829,1805.8367525538756,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7049273001030087,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,72,307.30483939447817,418.0,83.2,B,76,65.1,A,70
2025-02-05,CONTROL,V29R2_F0_BACKGROUND_ONLY,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,52e22b94cbb907451c2e97dcd68318a1fe7b4eb027c17ceeba0e2bc84407824f,96,96,386,383,0.6121620050044139,0.37752516358611177,0.4949602859743339,0.9784342691555428,1.0517844418888889,0.6648468191273033,0.5624089031434271,726.4654180893759,1434.6738592379184,13,0.0003508203799654577,0,0.0,0,0.0,0,0.0,True,0,1,0.6917051000054926,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,74,244.86480200176553,399.99999999999994,83.1,A,88,65.1,A,70
2025-02-05,CONTROL,V29R2_F1_BACKGROUND_PLUS_AIDC_REFERENCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,c2d4aadb9e2de5dea86cc3b31a972be62cc42153455347907f60a7683d679afe,96,96,386,383,0.6380459761383167,0.40085084275930083,0.5210858829986973,0.9761792719921711,1.0492973727750337,0.7113083437257995,0.608282031705976,839.2116935958505,1669.730535963274,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7380607000086457,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,74,266.7032180258164,418.0,83.1,A,88,65.1,A,70
2025-02-05,CONTROL,V29R2_F2_BACKGROUND_PLUS_MESS_MAINTENANCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,9d8d1bc2f8659326dfd63e1675261a55c1c52ab7b3f555e8c38aa7f6cd407ce2,96,96,386,383,0.6121620050044139,0.37752516358611177,0.4949602859743339,0.9784342691555428,1.0517844418888889,0.6648468191273033,0.5624089031434271,726.4654180893759,1434.6738592379184,13,0.0003508203799654577,0,0.0,0,0.0,0,0.0,True,0,1,0.7079680000897497,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,74,244.86480200176553,399.99999999999994,83.1,A,88,65.1,A,70
2025-02-05,CONTROL,V29R2_F3_FULL_D1_ANCHOR,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,e145e9ffda0a5613cd5c6045a888cd2fcb5dd540ff7168e6fdfc5335bc3bcc29,96,96,386,383,0.6380459761383167,0.40085084275930083,0.5210858829986973,0.9761792719921711,1.0492973727750337,0.7113083437257995,0.608282031705976,839.2116935958505,1669.730535963274,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.6933903000317514,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,74,266.7032180258164,418.0,83.1,A,88,65.1,A,70
2025-02-14,CONTROL,V29R2_F0_BACKGROUND_ONLY,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,371a25c0e1008b10762d0a1f01df6c2e9e8dd8a2a6bbe1b1ca32a503f1b4b474,96,96,386,383,0.5300662582278105,0.37929124787439755,0.46107464517718655,0.9821212619495342,1.0512258464672142,0.5697887776090946,0.47522015477885526,724.9161249209319,1432.0590756843317,21,0.0005667098445595854,0,0.0,0,0.0,0,0.0,True,0,1,0.6943053000140935,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,79,212.02650329112421,400.0,83.1,A,87,65.1,A,33
2025-02-14,CONTROL,V29R2_F1_BACKGROUND_PLUS_AIDC_REFERENCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,60eb35f004face9c27e06ced89b2c940d10105f8586dc14f4f2f47df9f781fbc,96,96,386,383,0.5579932399752023,0.4069572802946423,0.48701514296410886,0.9798913516685163,1.0487325516273416,0.6158024011106632,0.5207113878745581,839.1261346532362,1670.1081513985112,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7408381998538971,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,79,233.24117430963457,418.0,83.1,A,87,65.1,A,33
2025-02-14,CONTROL,V29R2_F2_BACKGROUND_PLUS_MESS_MAINTENANCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,9ce1b7cf6dd94ed386207117f474e08dfbea2c31b2fb01738f06f8b3b6b7cfd7,96,96,386,383,0.5300662582278105,0.37929124787439755,0.46107464517718655,0.9821212619495342,1.0512258464672142,0.5697887776090946,0.47522015477885526,724.9161249209319,1432.0590756843317,21,0.0005667098445595854,0,0.0,0,0.0,0,0.0,True,0,1,0.7112280998844653,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,79,212.02650329112421,400.0,83.1,A,87,65.1,A,33
2025-02-14,CONTROL,V29R2_F3_FULL_D1_ANCHOR,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,0447255ac627c0a59908cfaddad173aba762b10865e4fdff47c7b2c49b38d365,96,96,386,383,0.5579932399752023,0.4069572802946423,0.48701514296410886,0.9798913516685163,1.0487325516273416,0.6158024011106632,0.5207113878745581,839.1261346532362,1670.1081513985112,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7075809999369085,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,79,233.24117430963457,418.0,83.1,A,87,65.1,A,33
2025-03-01,CONTROL,V29R2_F0_BACKGROUND_ONLY,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,6abd1c82041d8c974bdc97434ad38bd7aa8d8fe05011a9d5a85eebeab7415ef8,96,96,386,383,0.540894018382251,0.3518503289110059,0.44231242615903416,0.9844976482807358,1.0518016362620266,0.5697419115964432,0.4711216828519924,589.4020071324436,1159.3883924542506,26,0.0007016407599309154,0,0.0,0,0.0,0,0.0,True,0,1,0.7253386001102626,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,75,216.3576073529004,400.0,83.1,A,94,65.1,A,70
2025-03-01,CONTROL,V29R2_F1_BACKGROUND_PLUS_AIDC_REFERENCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,9522edc2ddb4637700c5dbbe05fa1e3c0dabdb50b1f94c2e10b07747b955084e,96,96,386,383,0.5684093835502202,0.37254389637961344,0.46397682832091064,0.9822518741372261,1.0493146202814612,0.6154916511185531,0.5161410762846689,685.5626996451286,1360.444504179251,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7402630001306534,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,75,237.59512232399203,418.0,83.1,A,94,65.1,A,70
2025-03-01,CONTROL,V29R2_F2_BACKGROUND_PLUS_MESS_MAINTENANCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,75ac1f88b217738068bc946eb7feec84f004800f51766a50402c867b5c543d49,96,96,386,383,0.540894018382251,0.3518503289110059,0.44231242615903416,0.9844976482807358,1.0518016362620266,0.5697419115964432,0.4711216828519924,589.4020071324436,1159.3883924542506,26,0.0007016407599309154,0,0.0,0,0.0,0,0.0,True,0,1,0.7020244000013918,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,75,216.3576073529004,400.0,83.1,A,94,65.1,A,70
2025-03-01,CONTROL,V29R2_F3_FULL_D1_ANCHOR,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,31c01cacb48dc5abd353cfb2db668c3ce75045a486d3b1012035ff49eefe35b4,96,96,386,383,0.5684093835502202,0.37254389637961344,0.46397682832091064,0.9822518741372261,1.0493146202814612,0.6154916511185531,0.5161410762846689,685.5626996451286,1360.444504179251,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7324821001384407,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,75,237.59512232399203,418.0,83.1,A,94,65.1,A,70
2025-03-03,CONTROL,V29R2_F0_BACKGROUND_ONLY,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,3e8ff957b97794e2f268d815dc8dd2b139b093fb44955fc569eabbd9e2c95e07,96,96,386,383,0.5197008451679384,0.34924582584951636,0.4398961553682854,0.9860715132101672,1.051655368610404,0.5499850577373636,0.458230673461738,591.4486003012694,1165.2031823536854,17,0.0004587651122625216,0,0.0,0,0.0,0,0.0,True,0,1,0.7381885000504553,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,77,207.88033806717533,400.0,83.1,A,86,65.1,A,27
2025-03-03,CONTROL,V29R2_F1_BACKGROUND_PLUS_AIDC_REFERENCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,a915925647a5b439c46fbf6167076bd857d86653696f71aa628a056ef547ca80,96,96,386,383,0.5469053263002179,0.3725756686567384,0.46472773625225766,0.98383371532499,1.0491688694078056,0.5956908743721558,0.5032853329372465,690.3103032408291,1371.6863391923125,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.6975626000203192,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,77,228.6064263934911,418.0,83.1,A,86,65.1,A,27
2025-03-03,CONTROL,V29R2_F2_BACKGROUND_PLUS_MESS_MAINTENANCE,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,6d87ab81ff447165333cfb69a6dfbb20ccfc791d071fa8f6dfcbeb2cd2cc9065,96,96,386,383,0.5197008451679384,0.34924582584951636,0.4398961553682854,0.9860715132101672,1.051655368610404,0.5499850577373636,0.458230673461738,591.4486003012694,1165.2031823536854,17,0.0004587651122625216,0,0.0,0,0.0,0,0.0,True,0,1,0.736978700151667,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.l52,A,77,207.88033806717533,400.0,83.1,A,86,65.1,A,27
2025-03-03,CONTROL,V29R2_F3_FULL_D1_ANCHOR,V28R2_FRESH_OPENDSS_TRAJECTORY_RESULT_V1,PHYSICAL_RESULT,DAYAHEAD,44a1b999c4fe1d64653688ba9d3632c0bd5af051d54b69532b8e0012a2800596,96,96,386,383,0.5469053263002179,0.3725756686567384,0.46472773625225766,0.98383371532499,1.0491688694078056,0.5956908743721558,0.5032853329372465,690.3103032408291,1371.6863391923125,0,0.0,0,0.0,0,0.0,0,0.0,False,0,1,0.7083729000296444,DSS C-API Library version 0.14.5 revision 87d85c2622c8281b92255335bc7c09b11191b21d based on OpenDSS SVN 3723 [FPC 3.2.2] (64-bit build) MVMULT INCREMENTAL_Y CONTEXT_API PM 20240329033747; License Status: Open  DSS-Python version: 0.15.7 OpenDSSDirect.py version: 0.9.4,line.sw2,A,77,228.6064263934911,418.0,83.1,A,86,65.1,A,27
