day,case,scientific_state,rerun_executed,code_HEAD,rho_model,objective,Planning_rho,Fresh_rho_AC,Fresh_convergence_count,Fresh_physical_violation,schedule_SHA,storage_reload,authority_accepted,note
2025-04-06,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-06,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-06,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-06,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-07,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-07,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-07,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-07,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-08,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-08,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-08,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-08,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-09,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-09,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-09,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-09,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-10,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-10,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-10,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-10,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-11,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-11,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-11,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-11,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-12,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-12,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-12,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-12,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-13,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-13,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-13,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-13,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-14,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-14,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-14,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-14,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-15,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-15,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-15,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-15,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-16,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-16,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-16,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-16,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-17,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-17,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-17,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-17,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-18,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-18,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-18,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-18,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-19,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-19,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-19,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-19,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-20,B0,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-20,B1,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-20,B2,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
2025-04-20,B3,INVALIDATED_DEFERRED_BY_USER_APR01_ONLY_CAP,False,,,,,,,,,ARCHIVED_PRE_REPAIR,False,No repaired rerun; pre-repair cache retained only as history
