source_pu,alpha,slot,converged,control_actions_complete,solver_error,Vmin_pu,Vmin_node,Vmax_pu,Vmax_node,max_phase_line_loading_pu,line_witness,max_transformer_phase_current_pu,transformer_current_witness,max_transformer_winding_kva_pu,transformer_kva_witness,undervoltage_nodes,overvoltage_nodes,line_violations,transformer_current_violations,transformer_kva_violations,native_P_scheduled_kw,native_Q_scheduled_kvar,PV_scheduled_kw,AIDC_P_scheduled_kw,AIDC_Q_scheduled_kvar,MESS_P_scheduled_kw,MESS_Q_scheduled_kvar,feasible_slot
1.04,0.574,10,True,True,,0.9857730990294562,sx2710504b.1,1.0402355242203032,hvmv_sub_hsb.3,0.6359965730528478,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19618360261455595,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20100100513279182,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4076.911894458102,1021.7704351588558,0.0,1136.5149544423514,373.55440082328073,0.0,0.0,True
1.04,0.574,11,True,True,,0.9857664189546615,sx2710504b.1,1.0402357498090666,hvmv_sub_hsb.3,0.635923075857495,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.1961910524583535,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20100253023092998,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4076.911894458102,1021.7704351588558,0.0,1136.5149544641024,373.5544008304299,0.0,0.0,True
1.04,0.574,12,True,True,,0.986457788092944,sx2710504b.1,1.0402489696617516,hvmv_sub_hsb.3,0.6316986696790547,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19520732155490217,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20001478531135658,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4051.7851440537233,1015.4730779042854,0.0,1136.5149544859196,373.55440083760095,0.0,0.0,True
1.04,0.574,13,True,True,,0.9864544659094165,sx2710504b.1,1.0402489343772725,hvmv_sub_hsb.3,0.6317056552751371,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19519463571636242,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20000978571822078,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4051.7851440537233,1015.4730779042854,0.0,1136.5149545985225,373.55440087461164,0.0,0.0,True
1.04,0.574,14,True,True,,0.9864642930237305,sx2710504b.1,1.0402491546649608,hvmv_sub_hsb.3,0.6316357916203738,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.195177308716461,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19999329182953227,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4051.3599221238023,1015.366507243054,0.0,1136.5149547119413,373.5544009118906,0.0,0.0,True
1.04,0.574,15,True,True,,0.9864642468511228,sx2710504b.1,1.0402491563969698,hvmv_sub_hsb.3,0.6316347711951665,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19517645625264088,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19999283047896954,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4051.3599221238023,1015.366507243054,0.0,1136.5149548261822,373.5544009494399,0.0,0.0,True
1.04,0.574,16,True,True,,0.9851639970493663,sx2710504b.1,1.0402242807757427,hvmv_sub_hsb.3,0.6395777301136018,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19703294499514995,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20185397184920179,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4098.6658618274305,1027.222493305024,0.0,1136.5149549412522,373.5544009872615,0.0,0.0,True
1.04,0.574,17,True,True,,0.9851702425041389,sx2710504b.1,1.040224345833406,hvmv_sub_hsb.3,0.6395645119710621,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19705738870594916,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20186361239591874,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4098.6658618274305,1027.222493305024,0.0,1136.514955133003,373.5544010502871,0.0,0.0,True
1.04,0.574,18,True,True,,0.9826205730774582,sx2710504b.1,1.0401754047786866,hvmv_sub_hsb.3,0.6551340898136145,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20075234309209372,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20554069246373358,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4191.228944663252,1050.420988606668,0.0,1136.5149553271567,373.55440111410223,0.0,0.0,True
1.04,0.574,19,True,True,,0.9826326553913897,sx2710504b.1,1.0401754540861898,hvmv_sub_hsb.3,0.6551181098636929,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2007682983225023,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20554458524619446,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4191.228944663252,1050.420988606668,0.0,1136.5149555237458,373.554401178718,0.0,0.0,True
1.04,0.574,20,True,True,,0.9803554626915187,sx2802481a.1,1.0400740988803836,hvmv_sub_hsb.3,0.6870465181919043,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20844865123181153,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2131353317138945,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4380.259420782345,1097.7964916448968,0.0,1136.514955722805,373.5544012441454,0.0,0.0,True
1.04,0.574,21,True,True,,0.9803628973969563,sx2802481a.1,1.040073888188466,hvmv_sub_hsb.3,0.6871157928879129,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20844223891612224,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21313375598256462,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4380.259420782345,1097.7964916448968,0.0,1136.5149558764272,373.55440129463864,0.0,0.0,True
1.04,0.574,22,True,True,,0.9756069451451098,sx2748781a.2,1.0399999950749588,sourcebus.3,0.726050811384771,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2178828442778037,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22244211994067176,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4608.593933014748,1155.0225146655632,0.0,1136.5149560315235,373.5544013456164,0.0,0.0,True
1.04,0.574,23,True,True,,0.9756163354469684,sx2748781a.2,1.039999995085501,sourcebus.3,0.7260083408480644,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21786768003130083,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22244146739490106,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4608.593933014748,1155.0225146655632,0.0,1136.5149561881099,373.55440139708384,0.0,0.0,True
1.04,0.574,24,True,True,,0.9684846082440228,sx2748781a.2,1.0399999820366577,sourcebus.3,0.7814036633678458,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.23255355455789545,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2369238969137336,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4958.706207495448,1242.7689218265527,0.0,1136.5149563462019,373.55440144904617,0.0,0.0,True
1.04,0.574,25,True,True,,0.9685014295115952,sx2748781a.2,1.039999982034795,sourcebus.3,0.7814242861851223,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.23253284922925727,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.23692176759523612,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4958.706207495448,1242.7689218265527,0.0,1136.514956697169,373.5544015644035,0.0,0.0,True
1.04,0.574,26,True,True,,0.9611929605485678,sx2748781a.2,1.0399999710994408,sourcebus.3,0.8350118465703,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24626205411911503,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.250286973208159,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5276.018408563664,1322.2948557098455,0.0,1136.514957055581,373.55440168220775,0.0,0.0,True
1.04,0.574,27,True,True,,0.9611742273120913,sx2748781a.2,1.0399999711082109,sourcebus.3,0.8349512229697291,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24628277651656447,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.25028694534408596,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5276.018408563664,1322.2948557098455,0.0,1136.5149574216118,373.5544018025163,0.0,0.0,True
1.04,0.574,28,True,True,,0.9570472988610301,sx2748781a.2,1.0399999629193517,sourcebus.3,0.8719654825093142,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.25537598180091337,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.25929788375740676,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5496.882544618149,1377.6486259775181,11.369571129421187,1136.5149577954414,373.5544019253881,0.0,0.0,True
1.04,0.574,29,True,True,,0.9570577661506267,sx2748781a.2,1.0399999629345558,sourcebus.3,0.871906689348068,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2553597249742203,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.25929777516950087,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5496.882544618149,1377.6486259775181,11.369571129421187,1136.5149576930444,373.5544018917318,0.0,0.0,True
1.04,0.574,30,True,True,,0.9580548295863782,sx2748781a.2,1.0399999641365039,sourcebus.3,0.862226784245058,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.25278161257468224,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.25676013046186114,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5500.709541987431,1378.6077619285988,75.52278078765536,1136.5149575915855,373.5544018583839,0.0,0.0,True
1.04,0.574,31,True,True,,0.9580732189150329,sx2748781a.2,1.039999964132422,sourcebus.3,0.8622547842413214,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.25275956148704726,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.256754737877271,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5500.709541987431,1378.6077619285988,75.52278078765536,1136.514957491054,373.55440182534085,0.0,0.0,True
1.04,0.574,32,True,True,,0.9638491494920851,sx2748781a.2,1.0399999734959855,sourcebus.3,0.814902074583297,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24054453468410625,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.24483921419929008,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5319.816267345448,1333.2716338166576,174.34048979041378,1136.5149573914393,373.55440179259904,0.0,0.0,True
1.04,0.574,33,True,True,,0.9638313374473155,sx2748781a.2,1.0399999734813232,sourcebus.3,0.8149540783393409,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24057029907444183,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.24484045020631467,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5319.816267345448,1333.2716338166576,174.34048979041378,1136.5149572804137,373.5544017561068,0.0,0.0,True
1.04,0.574,34,True,True,,0.9723505710320473,sx2748781a.2,1.039999988301725,sourcebus.3,0.7389732440390991,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2216093467789996,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2260661949523591,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4977.657575781212,1247.518582432788,281.6069208436217,1136.5149571719778,373.55440172046565,0.0,0.0,True
1.04,0.574,35,True,True,,0.9723399928550552,sx2748781a.2,1.0399999882938071,sourcebus.3,0.7390011209084564,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.22162485800966927,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22606676476413695,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4977.657575781212,1247.518582432788,281.6069208436217,1136.5149570660747,373.5544016856569,0.0,0.0,True
1.04,0.574,36,True,True,,0.9804317830503221,sx2802481a.1,1.0400467869507164,hvmv_sub_hsb.3,0.6667611737636009,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20383194329534216,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2084181953796329,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4649.076993570109,1165.1685260268687,386.2252256940696,1136.5149569626492,373.5544016516625,0.0,0.0,True
1.04,0.574,37,True,True,,0.9804214183255315,sx2802481a.1,1.0400468001999927,hvmv_sub_hsb.3,0.6667507922234363,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20384611003972772,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20841913954156044,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4649.076993570109,1165.1685260268687,386.2252256940696,1136.5149566400319,373.55440154562336,0.0,0.0,True
1.04,0.574,38,True,True,,0.9884448648937461,sx2710504b.1,1.0402236045439976,hvmv_sub_hsb.3,0.5982943608289236,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.18678690641721526,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19149522806045918,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4308.783480016659,1079.882932316127,471.07409482777865,1136.514956325064,373.55440144209854,0.0,0.0,True
1.04,0.574,39,True,True,,0.988418091761059,sx2710504b.1,1.0402233764018152,hvmv_sub_hsb.3,0.5982305602295147,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.1867669879231367,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19149632698416008,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4308.783480016659,1079.882932316127,471.07409482777865,1136.5149560175187,373.5544013410132,0.0,0.0,True
1.04,0.574,40,True,True,,0.9906007581755718,sx3091052a.2,1.0407134143152306,regxfmr_hvmv_sub_lsb.3,0.5552622885998499,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.17335233613802842,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.1780136879854402,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4029.9635277409975,1010.0040653347394,538.4418153539667,1136.5149557171749,373.55440124229494,0.0,0.0,True
1.04,0.574,41,True,True,,0.9906280223393659,sx3091052a.2,1.040711964327306,regxfmr_hvmv_sub_lsb.3,0.5552115087546021,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.17333648273471544,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.17801459309450524,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4029.9635277409975,1010.0040653347394,538.4418153539667,1136.5149555067883,373.55440117314424,0.0,0.0,True
1.04,0.574,42,True,True,,0.9923534842981375,sx3101194c.1,1.041554354549295,regxfmr_hvmv_sub_lsb.3,0.5163955356032015,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.1612181744057398,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.16584326786893586,Transformer.hvmv_sub|w2|regxfmr_hvmv_sub_lsb.1.2.3.0,0,0,0,0,0,3756.8357508454046,941.5517919775602,586.5744301967139,1136.5149552999696,373.5544011051662,0.0,0.0,True
1.04,0.574,43,True,True,,0.9923809234561046,sx3101194c.1,1.0415557611782162,regxfmr_hvmv_sub_lsb.3,0.5164148438937545,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.16122420243482913,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.16584542736582208,Transformer.hvmv_sub|w2|regxfmr_hvmv_sub_lsb.1.2.3.0,0,0,0,0,0,3756.8357508454046,941.5517919775602,586.5744301967139,1136.5149550966407,373.5544010383353,0.0,0.0,True
1.04,0.574,44,True,True,,0.9930870815176958,sx3101194c.1,1.0411755074434457,regxfmr_hvmv_sub_lsb.2,0.4911056200282,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.15854302496168526,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.1569093256350963,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3575.49792600396,896.1042490834229,616.2079033641476,1136.514954896727,373.5544009726268,0.0,0.0,True
1.04,0.574,45,True,True,,0.9930913176439866,sx3101194c.1,1.041176003565959,regxfmr_hvmv_sub_lsb.2,0.4911392076800333,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.15853626486065414,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15690867387938615,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3575.49792600396,896.1042490834229,616.2079033641476,1136.5149547974167,373.5544009399851,0.0,0.0,True
1.04,0.574,46,True,True,,0.9960274832503029,sx3101194c.1,1.041738296014127,regxfmr_hvmv_sub_lsb.2,0.4715552519850405,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.15246610221774298,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15049385695225503,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3423.9642927960167,858.126340717399,632.6607187000383,1136.5149546990924,373.5544009076674,0.0,0.0,True
1.04,0.574,47,True,True,,0.9960289236928879,sx3101194c.1,1.0417380954990232,regxfmr_hvmv_sub_lsb.2,0.47152763234751094,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.15246754568082943,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15049187020403537,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3423.9642927960167,858.126340717399,632.6607187000383,1136.514954601742,373.55440087566984,0.0,0.0,True
1.04,0.574,48,True,True,,0.9935146572317362,sx2802481a.1,1.0416127612188277,regxfmr_hvmv_sub_lsb.2,0.4640961167176757,Line.ln5775442-1|t2|l2823592|node1,0.1501770111142182,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.14806152541333328,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3374.4645944993904,845.7205469258953,638.4685526904141,1136.5149545053523,373.5544008439881,0.0,0.0,True
1.04,0.574,49,True,True,,0.9935135302582285,sx2802481a.1,1.0416137416809674,regxfmr_hvmv_sub_lsb.2,0.46410968296513144,Line.ln5775442-1|t2|l2823592|node1,0.15017741636440424,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.1480615626536555,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3374.4645944993904,845.7205469258953,638.4685526904141,1136.5149545303466,373.55440085220346,0.0,0.0,True
1.04,0.574,50,True,True,,0.9935268680517088,sx2802481a.1,1.0416215512325635,regxfmr_hvmv_sub_lsb.2,0.46422128229847665,Line.ln5775442-1|t2|l2823592|node1,0.15021677615829032,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.14810146498709317,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3369.014022488595,844.3545048137502,631.9824013283043,1136.5149545554675,373.5544008604602,0.0,0.0,True
1.04,0.574,51,True,True,,0.9935272493814012,sx2802481a.1,1.0416216518581474,regxfmr_hvmv_sub_lsb.2,0.4642191733227677,Line.ln5775442-1|t2|l2823592|node1,0.15021629103228226,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.14810082307338934,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3369.014022488595,844.3545048137502,631.9824013283043,1136.514954580715,373.5544008687587,0.0,0.0,True
1.04,0.574,52,True,True,,0.9920325841242712,sx2802481a.1,1.0413497654620811,regxfmr_hvmv_sub_lsb.2,0.47559012131905054,Line.ln5775442-1|t2|l2823592|node1,0.15343431512891384,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15160572062874264,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3435.8608426990127,861.1078971713898,609.310987404597,1136.5149546060895,373.5544008770989,0.0,0.0,True
1.04,0.574,53,True,True,,0.9920187770275725,sx2802481a.1,1.0413492273116258,regxfmr_hvmv_sub_lsb.2,0.4756565711071171,Line.ln5775442-1|t2|l2823592|node1,0.15343410262992496,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15161310418114707,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3435.8608426990127,861.1078971713898,609.310987404597,1136.5149546468558,373.5544008904981,0.0,0.0,True
1.04,0.574,54,True,True,,0.9903345645225977,sx2802481a.1,1.0410558872024027,regxfmr_hvmv_sub_lsb.2,0.4887578921870982,Line.ln5775442-1|t2|l2823592|node1,0.15711913444533326,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15563622966691265,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3500.339949890556,877.2678847108101,571.706768109098,1136.5149546877444,373.5544009039376,0.0,0.0,True
