fold_id,date,model,normalized_boundary_score,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,nonempty_set,lower_monotonicity_violations,upper_monotonicity_violations,lower_above_upper_slots
1,2024-11-18,R1_ELASTICNET_RESIDUAL,0.011250645219362497,583.1098752340828,532.2425272518235,True,23,0,0
1,2024-11-19,R1_ELASTICNET_RESIDUAL,0.029272541877855836,1530.4874124632167,1996.5527346336855,False,24,0,1
1,2024-11-20,R1_ELASTICNET_RESIDUAL,29.68480765120857,394.61120438750294,255.13657766808498,False,10,0,59
1,2024-11-21,R1_ELASTICNET_RESIDUAL,0.06362995283124838,1256.2154004940612,1560.9380875527725,False,8,0,77
1,2024-11-22,R1_ELASTICNET_RESIDUAL,0.03651591167033221,844.8791246657174,1104.673769040569,False,15,0,58
1,2024-11-23,R1_ELASTICNET_RESIDUAL,0.8066744585381106,762.8457471305798,798.5562979567034,False,21,0,51
1,2024-11-24,R1_ELASTICNET_RESIDUAL,0.025211233748258507,1615.2509712397575,1953.0206671315188,True,14,0,0
1,2024-11-25,R1_ELASTICNET_RESIDUAL,0.041007776281248506,2208.9332716519916,2737.492838280159,True,11,0,0
1,2024-11-26,R1_ELASTICNET_RESIDUAL,0.048019893001919674,430.59187723718196,330.7426021842516,False,14,0,54
1,2024-11-27,R1_ELASTICNET_RESIDUAL,0.021219694829509066,476.56864246391905,589.0602741460659,True,14,0,0
1,2024-11-28,R1_ELASTICNET_RESIDUAL,0.030589581943338523,2493.3171490704594,3029.899136076024,True,28,0,0
1,2024-11-29,R1_ELASTICNET_RESIDUAL,0.039811139125554874,2048.962838842873,2736.3872507903357,False,16,0,33
1,2024-11-30,R1_ELASTICNET_RESIDUAL,1.440645394109479,404.60734500827795,441.24339119490986,False,15,0,72
1,2024-11-01,R2_BASE_ONLY_LGBM_RESIDUAL,4.19155298272615,66.72114786237974,72.63242071760872,False,9,11,41
1,2024-11-02,R2_BASE_ONLY_LGBM_RESIDUAL,0.057581370906145755,1800.9556243134455,2314.4404668826046,False,7,14,64
1,2024-11-03,R2_BASE_ONLY_LGBM_RESIDUAL,0.04243515056782596,4700.716561538961,6576.102766016837,False,5,10,58
1,2024-11-04,R2_BASE_ONLY_LGBM_RESIDUAL,0.04621570113354492,5539.548760786114,7853.942587963895,False,7,5,53
1,2024-11-05,R2_BASE_ONLY_LGBM_RESIDUAL,0.037925554596463414,2910.790318085304,2805.7971330062333,True,4,3,0
1,2024-11-06,R2_BASE_ONLY_LGBM_RESIDUAL,0.04217814281515844,4156.359918426567,5613.536614390335,False,8,5,18
1,2024-11-07,R2_BASE_ONLY_LGBM_RESIDUAL,0.04420441855070928,4479.636320937493,5952.620633319483,False,6,5,1
1,2024-11-08,R2_BASE_ONLY_LGBM_RESIDUAL,0.03822486603270437,3116.4925248025297,4565.384015820375,False,5,5,62
1,2024-11-09,R2_BASE_ONLY_LGBM_RESIDUAL,0.02840812911185248,1692.866081749601,2512.8017413213815,False,7,12,59
1,2024-11-10,R2_BASE_ONLY_LGBM_RESIDUAL,0.023204613567091206,1070.3034582400549,1642.3341126299617,False,9,9,49
1,2024-11-11,R2_BASE_ONLY_LGBM_RESIDUAL,0.030678788240324672,1508.190509131972,2544.871776234822,False,4,3,60
1,2024-11-12,R2_BASE_ONLY_LGBM_RESIDUAL,0.03992476670449503,2650.742581813518,3819.82372715127,False,8,4,28
1,2024-11-13,R2_BASE_ONLY_LGBM_RESIDUAL,0.036584585518667764,2664.415936945094,3610.770572723679,False,8,5,18
1,2024-11-14,R2_BASE_ONLY_LGBM_RESIDUAL,0.005884828151055908,206.4179381936216,184.55049848261737,True,6,5,0
1,2024-11-15,R2_BASE_ONLY_LGBM_RESIDUAL,0.04815223797286275,1045.6136396739248,873.2538877682105,False,6,5,66
1,2024-11-16,R2_BASE_ONLY_LGBM_RESIDUAL,0.004422970093092535,121.43711476734161,250.05353745415525,False,8,7,51
1,2024-11-17,R2_BASE_ONLY_LGBM_RESIDUAL,0.034431424219412594,2440.458903841904,3485.8650211947734,False,9,9,49
1,2024-11-18,R2_BASE_ONLY_LGBM_RESIDUAL,0.021279044188242165,691.0707849596632,1418.464499035764,False,4,3,60
1,2024-11-19,R2_BASE_ONLY_LGBM_RESIDUAL,0.03576319182767684,1784.9191755871295,2524.177516147913,False,10,7,53
1,2024-11-20,R2_BASE_ONLY_LGBM_RESIDUAL,45.94531367727434,401.2836824314216,604.3777322701103,True,8,9,0
1,2024-11-21,R2_BASE_ONLY_LGBM_RESIDUAL,0.05559342254627496,1120.5218919423062,1340.8221334737707,True,4,14,0
1,2024-11-22,R2_BASE_ONLY_LGBM_RESIDUAL,0.009361217914538722,297.8842373346415,201.90307836126308,True,9,7,0
1,2024-11-23,R2_BASE_ONLY_LGBM_RESIDUAL,1.6959210898263968,1354.2946429870583,1928.3364480734342,True,7,10,0
1,2024-11-24,R2_BASE_ONLY_LGBM_RESIDUAL,0.02910794015039072,1735.7166297622298,2384.0752982001363,False,7,12,30
1,2024-11-25,R2_BASE_ONLY_LGBM_RESIDUAL,0.042751101680152545,2330.211430192124,2826.497485910864,True,9,8,0
1,2024-11-26,R2_BASE_ONLY_LGBM_RESIDUAL,0.0643681307736666,457.1449738155566,563.3836919176455,False,12,5,30
1,2024-11-27,R2_BASE_ONLY_LGBM_RESIDUAL,0.029358353877636814,606.5287884781693,867.8143200085836,True,9,7,0
1,2024-11-28,R2_BASE_ONLY_LGBM_RESIDUAL,0.03861001078835203,3049.1592416877616,3922.2155469875374,True,7,4,0
1,2024-11-29,R2_BASE_ONLY_LGBM_RESIDUAL,0.032232886970369454,1724.9806823049664,2149.453758426318,False,3,4,4
1,2024-11-30,R2_BASE_ONLY_LGBM_RESIDUAL,4.633359909413239,1110.804829022787,1609.5945881385032,True,10,4,0
1,2024-11-01,R3_STATE_LGBM_RESIDUAL,1.1156871352413453,20.917475560754482,16.174977846227403,False,12,8,72
1,2024-11-02,R3_STATE_LGBM_RESIDUAL,0.05765819386428507,1801.3398484747297,2319.546853602329,False,12,8,72
1,2024-11-03,R3_STATE_LGBM_RESIDUAL,0.04257709032424149,4794.469021372131,6520.06971961987,False,8,7,52
1,2024-11-04,R3_STATE_LGBM_RESIDUAL,0.04140826068908467,5627.942939290296,6372.333324039879,True,10,9,0
1,2024-11-05,R3_STATE_LGBM_RESIDUAL,0.040879400656011915,2661.026462726742,3500.7995483843165,False,12,5,65
1,2024-11-06,R3_STATE_LGBM_RESIDUAL,0.038881394141373246,3907.663513527297,5098.593577440898,True,7,3,0
1,2024-11-07,R3_STATE_LGBM_RESIDUAL,0.03692710302596202,4157.309921165494,4557.498235427142,True,7,4,0
1,2024-11-08,R3_STATE_LGBM_RESIDUAL,0.032541224201426446,3255.446426600554,3284.214604054534,True,8,6,0
1,2024-11-09,R3_STATE_LGBM_RESIDUAL,0.02322912457517473,1963.9645282067293,1474.9800569599065,True,6,6,0
1,2024-11-10,R3_STATE_LGBM_RESIDUAL,0.01645605382105695,1253.0914711668886,670.6341592640214,True,6,5,0
1,2024-11-11,R3_STATE_LGBM_RESIDUAL,0.02117883748111211,1701.2441785654307,1096.7524949074757,True,8,5,0
1,2024-11-12,R3_STATE_LGBM_RESIDUAL,0.0283710754857481,2355.39026962854,2242.681061531173,True,8,5,0
1,2024-11-13,R3_STATE_LGBM_RESIDUAL,0.023887728315924447,2333.515428471272,1763.8372775812113,True,6,5,0
1,2024-11-14,R3_STATE_LGBM_RESIDUAL,0.02586934131257684,367.367147673326,1351.3059675318225,True,6,5,0
1,2024-11-15,R3_STATE_LGBM_RESIDUAL,0.09057935296973843,1110.718135645845,2498.870668270283,True,6,5,0
1,2024-11-16,R3_STATE_LGBM_RESIDUAL,0.01287364529761231,229.68004066528195,851.5931281375233,True,5,6,0
1,2024-11-17,R3_STATE_LGBM_RESIDUAL,0.0318487811184416,2802.1032789419746,2679.697076532744,True,8,5,0
1,2024-11-18,R3_STATE_LGBM_RESIDUAL,0.013486979150292162,921.6266752210025,415.42860509900623,True,7,6,0
1,2024-11-19,R3_STATE_LGBM_RESIDUAL,0.025976707241910407,1533.1941549157527,1596.731825339158,True,9,7,0
1,2024-11-20,R3_STATE_LGBM_RESIDUAL,34.81299181804275,382.71818610456893,379.2764505550247,False,4,3,72
1,2024-11-21,R3_STATE_LGBM_RESIDUAL,0.056606870366010864,1132.6986615550677,1373.5147678647218,False,11,15,14
1,2024-11-22,R3_STATE_LGBM_RESIDUAL,0.02504067427348943,516.6329589203591,820.266950110277,False,3,5,58
1,2024-11-23,R3_STATE_LGBM_RESIDUAL,0.9417375261871112,907.5109575366132,915.3196574165004,False,7,5,65
1,2024-11-24,R3_STATE_LGBM_RESIDUAL,0.037278553600017084,2108.480029768692,3167.739565777,False,11,9,72
1,2024-11-25,R3_STATE_LGBM_RESIDUAL,0.03833374100447086,2196.377750453105,2427.5017814540183,True,2,4,0
1,2024-11-26,R3_STATE_LGBM_RESIDUAL,0.150252280907447,866.7103840581645,1515.4740590013218,True,6,7,0
1,2024-11-27,R3_STATE_LGBM_RESIDUAL,0.01860913338036532,450.46123219743936,484.06826045069766,True,2,4,0
1,2024-11-28,R3_STATE_LGBM_RESIDUAL,0.034471618841103537,2678.8140384631074,3545.3379264514515,False,4,4,7
1,2024-11-29,R3_STATE_LGBM_RESIDUAL,0.0301980600631421,1699.0909669888654,1930.7546642592454,True,12,6,0
1,2024-11-30,R3_STATE_LGBM_RESIDUAL,2.412942131392219,497.7806084165339,918.9378197261631,True,4,2,0
1,2024-11-01,R4_STATE_RUNNING_LGBM_RESIDUAL,2.0713245438788292,49.434852041560895,19.428995813011287,False,14,6,80
1,2024-11-02,R4_STATE_RUNNING_LGBM_RESIDUAL,0.057387906051740586,1778.5016542294318,2323.067317308412,False,13,8,81
1,2024-11-03,R4_STATE_RUNNING_LGBM_RESIDUAL,0.04225748722407199,4974.088516119209,6255.518125683521,True,11,12,0
1,2024-11-04,R4_STATE_RUNNING_LGBM_RESIDUAL,0.044205018109381766,5615.330788313426,7195.45673838722,True,11,13,0
1,2024-11-05,R4_STATE_RUNNING_LGBM_RESIDUAL,0.038429529442872236,2729.2526517858423,3063.2998395879295,True,7,15,0
1,2024-11-06,R4_STATE_RUNNING_LGBM_RESIDUAL,0.03747306268208024,3818.346470011126,4861.693018121819,True,9,10,0
1,2024-11-07,R4_STATE_RUNNING_LGBM_RESIDUAL,0.040228743738932274,4127.550464110581,5366.445959574174,True,9,12,0
1,2024-11-08,R4_STATE_RUNNING_LGBM_RESIDUAL,0.036109621828195,3192.91789148343,4063.8676934666223,True,7,12,0
1,2024-11-09,R4_STATE_RUNNING_LGBM_RESIDUAL,0.027878758405342086,1903.8122654138335,2223.4851257965643,True,10,12,0
1,2024-11-10,R4_STATE_RUNNING_LGBM_RESIDUAL,0.022279416674341385,1205.5672087289784,1398.914117932574,True,10,16,0
1,2024-11-11,R4_STATE_RUNNING_LGBM_RESIDUAL,0.02709219143465514,1611.1782666537322,1968.048476969958,True,6,17,0
1,2024-11-12,R4_STATE_RUNNING_LGBM_RESIDUAL,0.03112046403973489,2152.613988515592,2891.04794757751,True,9,14,0
1,2024-11-13,R4_STATE_RUNNING_LGBM_RESIDUAL,0.02676990448526982,2192.8273333329107,2398.891859587004,True,8,11,0
1,2024-11-14,R4_STATE_RUNNING_LGBM_RESIDUAL,0.014314503420517,296.7201669417678,654.2878965837627,True,9,14,0
1,2024-11-15,R4_STATE_RUNNING_LGBM_RESIDUAL,0.07327860528692251,1029.5018495337258,1890.6518558988255,True,8,12,0
1,2024-11-16,R4_STATE_RUNNING_LGBM_RESIDUAL,0.004911626318853321,131.7327473188742,280.8007372526473,True,8,11,0
1,2024-11-17,R4_STATE_RUNNING_LGBM_RESIDUAL,0.034338487273836864,2588.271752626962,3322.0558999181817,True,7,14,0
1,2024-11-18,R4_STATE_RUNNING_LGBM_RESIDUAL,0.019830615799383215,811.792829048557,1154.1499718631167,False,7,18,51
1,2024-11-19,R4_STATE_RUNNING_LGBM_RESIDUAL,0.030282230640733983,1533.0544623835024,2115.642793194226,False,10,10,20
1,2024-11-20,R4_STATE_RUNNING_LGBM_RESIDUAL,39.03433817331051,409.1473137221753,445.24510647205415,False,8,11,56
1,2024-11-21,R4_STATE_RUNNING_LGBM_RESIDUAL,0.05611753849886763,1130.311737825475,1354.2370051534654,True,12,9,0
1,2024-11-22,R4_STATE_RUNNING_LGBM_RESIDUAL,0.020683272703500327,383.67863852352656,720.5833751012439,False,5,10,72
1,2024-11-23,R4_STATE_RUNNING_LGBM_RESIDUAL,1.0990104768201978,913.0362429325751,1214.212472973479,False,9,10,9
1,2024-11-24,R4_STATE_RUNNING_LGBM_RESIDUAL,0.03608374002870865,2106.5779088952277,3000.533763483656,False,10,11,53
1,2024-11-25,R4_STATE_RUNNING_LGBM_RESIDUAL,0.03940806153916946,2246.1247282278136,2507.3411315704757,True,5,10,0
1,2024-11-26,R4_STATE_RUNNING_LGBM_RESIDUAL,0.1707867391377499,1088.253064160855,1619.496266482697,True,7,9,0
1,2024-11-27,R4_STATE_RUNNING_LGBM_RESIDUAL,0.02045497185886802,504.91606435793113,522.3093352713228,True,7,6,0
1,2024-11-28,R4_STATE_RUNNING_LGBM_RESIDUAL,0.030706399860610595,2585.5976421490664,2958.7111386146876,True,7,5,0
1,2024-11-29,R4_STATE_RUNNING_LGBM_RESIDUAL,0.03254011385949275,1726.7623583387885,2184.6011493244237,True,7,11,0
1,2024-11-30,R4_STATE_RUNNING_LGBM_RESIDUAL,2.9213710774772665,715.6287925051355,999.605148276175,True,10,2,0
1,2024-11-01,R5_SMALL_MLP_RESIDUAL,3.4489975683831315,75.32494971768784,39.34140930452225,False,25,10,86
1,2024-11-02,R5_SMALL_MLP_RESIDUAL,0.05980303799113081,1848.9333575506491,2425.247422054245,False,33,0,96
1,2024-11-03,R5_SMALL_MLP_RESIDUAL,0.03796238435553558,4352.262153039529,5735.953486406892,True,22,0,0
1,2024-11-04,R5_SMALL_MLP_RESIDUAL,0.04295872565723961,5327.739955441858,7121.867133304496,False,27,0,3
1,2024-11-05,R5_SMALL_MLP_RESIDUAL,0.03425357210464968,2365.315207823423,2797.7876797150825,False,21,0,22
1,2024-11-06,R5_SMALL_MLP_RESIDUAL,0.022570026942591224,2544.0597653028103,2683.928317016402,True,24,1,0
1,2024-11-07,R5_SMALL_MLP_RESIDUAL,0.02504730800388376,2777.422405825389,3133.7503157246397,True,22,0,0
1,2024-11-08,R5_SMALL_MLP_RESIDUAL,0.02053664721798688,2024.7462078616734,2102.409878229669,True,23,0,0
1,2024-11-09,R5_SMALL_MLP_RESIDUAL,0.01359905106385809,958.4000487089879,1054.8649311275403,False,24,0,1
1,2024-11-10,R5_SMALL_MLP_RESIDUAL,0.007369579886424327,480.86727249347535,380.64241064099696,True,23,0,0
1,2024-11-11,R5_SMALL_MLP_RESIDUAL,0.01629164401329438,1005.086460414017,1147.2491337967392,True,24,0,0
1,2024-11-12,R5_SMALL_MLP_RESIDUAL,0.025683401999147294,1738.9547434824938,2423.528080908584,True,22,0,0
1,2024-11-13,R5_SMALL_MLP_RESIDUAL,0.019115086962109323,1552.7825812638887,1725.9407973177113,True,21,0,0
1,2024-11-14,R5_SMALL_MLP_RESIDUAL,0.03625121821144626,1072.478565177485,1335.9319691548192,False,23,0,1
1,2024-11-15,R5_SMALL_MLP_RESIDUAL,0.09585320927310835,1663.5961725847246,2156.1558974839713,True,25,0,0
1,2024-11-16,R5_SMALL_MLP_RESIDUAL,0.009413332287422327,382.00388423773575,408.6333747601252,False,24,0,8
1,2024-11-17,R5_SMALL_MLP_RESIDUAL,0.03198626138904041,2324.413692433247,3181.0497160618265,False,24,0,28
1,2024-11-18,R5_SMALL_MLP_RESIDUAL,0.016649715829924985,676.4257551044124,974.1729607501007,False,28,0,33
1,2024-11-19,R5_SMALL_MLP_RESIDUAL,0.02996007336656944,1509.164453933141,2100.716164387773,False,27,0,30
1,2024-11-20,R5_SMALL_MLP_RESIDUAL,51.407100463650316,483.0952483746905,642.114990499998,True,20,0,0
1,2024-11-21,R5_SMALL_MLP_RESIDUAL,0.05209560728084608,1022.78501166996,1283.696688110269,False,13,0,63
1,2024-11-22,R5_SMALL_MLP_RESIDUAL,0.021254196641903242,494.1316452296981,640.6115029275534,False,30,0,7
1,2024-11-23,R5_SMALL_MLP_RESIDUAL,0.9963740772197186,850.8026795039759,1077.782644323187,False,28,0,5
1,2024-11-24,R5_SMALL_MLP_RESIDUAL,0.03151734692338073,1860.0838704972775,2600.7234135245185,False,28,0,42
1,2024-11-25,R5_SMALL_MLP_RESIDUAL,0.04311942676394997,2266.020755462927,2935.116144224033,False,24,0,32
1,2024-11-26,R5_SMALL_MLP_RESIDUAL,0.0732755989204636,457.3203334825187,704.4323583898837,True,30,0,0
1,2024-11-27,R5_SMALL_MLP_RESIDUAL,0.02333596627335351,473.98602003928545,697.9196391947489,True,16,0,0
1,2024-11-28,R5_SMALL_MLP_RESIDUAL,0.030058511700038378,2362.670403472146,3064.6565092146116,False,24,0,4
1,2024-11-29,R5_SMALL_MLP_RESIDUAL,0.03599780790595339,1798.920563610309,2528.062212393143,False,32,0,38
1,2024-11-30,R5_SMALL_MLP_RESIDUAL,2.2759019665640112,510.0913359076142,826.1662621215088,True,21,0,0
2,2024-12-01,R0_ZERO_CORRECTION,0.03753822513764215,1989.533624237235,2445.48243838327,True,0,0,0
2,2024-12-02,R0_ZERO_CORRECTION,0.024512501034421114,1437.9183018451906,1872.223648583514,True,0,0,0
2,2024-12-03,R0_ZERO_CORRECTION,0.048333683496791235,2122.653714627709,2691.849358341004,True,0,0,0
2,2024-12-04,R0_ZERO_CORRECTION,0.006164743612833862,362.66395746559573,601.6658795497589,True,0,0,0
2,2024-12-05,R0_ZERO_CORRECTION,0.008760304724491247,496.0158256619687,674.890231390243,True,0,0,0
2,2024-12-06,R0_ZERO_CORRECTION,0.060898021074561756,1694.3347100160574,2174.083537036395,True,0,0,0
2,2024-12-07,R0_ZERO_CORRECTION,13.936684754982597,2500.721102673249,3272.0452558307843,True,0,0,0
2,2024-12-08,R0_ZERO_CORRECTION,129.3457610932915,1936.2553058989095,2531.0214633848886,True,0,0,0
2,2024-12-09,R0_ZERO_CORRECTION,226.92032286640278,1737.0092873011347,2270.5841907945846,True,0,0,0
2,2024-12-10,R0_ZERO_CORRECTION,254.54461063197374,1897.0390793185536,2479.781107929778,True,0,0,0
2,2024-12-11,R0_ZERO_CORRECTION,253.5166891679361,1889.3783113969373,2469.767066695012,True,0,0,0
2,2024-12-12,R0_ZERO_CORRECTION,253.524695066645,1889.437976783991,2469.8450603964734,True,0,0,0
2,2024-12-13,R0_ZERO_CORRECTION,26.27758781889051,1822.681673909862,2383.6866556216655,True,0,0,0
2,2024-12-14,R0_ZERO_CORRECTION,0.9346196747359985,1948.1495143225711,2545.8758378670773,True,0,0,0
2,2024-12-15,R0_ZERO_CORRECTION,0.032204608869121965,718.4440647517308,880.3414758839484,True,0,0,0
2,2024-12-16,R0_ZERO_CORRECTION,1.5430067736754811,1975.7156834877824,2597.5286005457233,True,0,0,0
2,2024-12-17,R0_ZERO_CORRECTION,0.031492403283360115,76.39005543135237,103.22638039562412,True,0,0,0
2,2024-12-18,R0_ZERO_CORRECTION,0.05122062912534479,2400.297149831801,2524.061637618412,True,0,0,0
2,2024-12-19,R0_ZERO_CORRECTION,0.13431364337072216,1423.0182011772124,1833.399860471992,True,0,0,0
2,2024-12-20,R0_ZERO_CORRECTION,0.13271012113627417,220.6788608356436,309.00982429923084,True,0,0,0
2,2024-12-21,R0_ZERO_CORRECTION,148.65228150291887,1107.8576228377522,1448.174912862578,True,0,0,0
2,2024-12-22,R0_ZERO_CORRECTION,114.59067651720576,854.0074407349657,1116.345751995134,True,0,0,0
2,2024-12-23,R0_ZERO_CORRECTION,52.57527681011774,391.82662114573833,512.1898980859111,True,0,0,0
2,2024-12-24,R0_ZERO_CORRECTION,0.026140354616260946,324.3532561560599,429.6291764139819,True,0,0,0
2,2024-12-25,R0_ZERO_CORRECTION,13.831549655134962,295.5073290520483,386.23740705813924,True,0,0,0
2,2024-12-26,R0_ZERO_CORRECTION,0.05235613221270285,2464.4441959121286,3215.5595745551996,True,0,0,0
2,2024-12-27,R0_ZERO_CORRECTION,0.010235980361314546,413.46941708938766,585.4250972523373,True,0,0,0
2,2024-12-28,R0_ZERO_CORRECTION,0.04855442624367685,1211.8100964154298,1423.2775267212498,True,0,0,0
2,2024-12-29,R0_ZERO_CORRECTION,0.09669676886922204,167.17638006036532,237.86119204089695,True,0,0,0
2,2024-12-30,R0_ZERO_CORRECTION,0.04221168444946473,1576.6818689032273,2311.415597965404,True,0,0,0
2,2024-12-31,R0_ZERO_CORRECTION,0.01840573201545747,1271.5427688091866,1536.8919214292102,True,0,0,0
2,2024-12-01,R1_ELASTICNET_RESIDUAL,0.06897050779906222,3815.264836672972,4333.370556032413,False,12,1,60
2,2024-12-02,R1_ELASTICNET_RESIDUAL,0.040234201683061604,2566.1926769986744,2866.99093189114,True,14,2,0
2,2024-12-03,R1_ELASTICNET_RESIDUAL,0.07864508430904553,3643.0729364686854,4190.73927660049,False,25,22,23
2,2024-12-04,R1_ELASTICNET_RESIDUAL,0.022765308077484874,1729.0692093298487,1832.030360531039,False,18,4,28
2,2024-12-05,R1_ELASTICNET_RESIDUAL,0.014854686996811582,1069.3322055671545,916.1515792096967,False,15,6,28
2,2024-12-06,R1_ELASTICNET_RESIDUAL,0.02729378330686741,998.1458247180227,735.6341489548134,False,17,3,25
2,2024-12-07,R1_ELASTICNET_RESIDUAL,4.288718344568483,1249.9004425195901,526.5456360051276,False,25,11,60
2,2024-12-08,R1_ELASTICNET_RESIDUAL,62.749758872795134,1184.0933323671325,983.1252739574658,False,24,17,26
2,2024-12-09,R1_ELASTICNET_RESIDUAL,145.63999249104813,1191.6047586030704,1380.513404654884,True,35,22,0
2,2024-12-10,R1_ELASTICNET_RESIDUAL,182.89491579550324,1410.2028753918246,1734.621749303217,True,30,27,0
