day,aidc_id,slot,current_lower_bound_it_kw,current_upper_bound_it_kw,reference_it_kw,B3_solution_it_kw,distance_to_lower_bound_kw,distance_to_upper_bound_kw,lower_bound_active,upper_bound_active,flexible_workload_served_nodeh,residual_reference_it_kw,rack_headroom_gpu,critical_line_leverage_pu_per_kw,top10_grid_critical_slot,lower_bound_classification
2025-04-04,AIDC11,0,1.6547070676074886,7.3140744421915,5.299229028060326,1.6547070676074889,2.220446049250313e-16,5.659367374584011,True,False,0.0,1.6547070676074886,9.887640449438202,0.00031130853826952243,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC12,0,3.4748848419757246,15.359556328602148,11.128380958926686,12.452486537577414,8.97760169560169,2.9070697910247336,False,False,1.0278806925047916,3.4748848419757246,4.317953863743556,0.0003120545874710501,False,UNRESOLVED
2025-04-04,AIDC01,1,6.065786496050998,26.439509044553436,19.077224501017163,6.065786496050998,0.0,20.37372254850244,True,False,0.0,6.065786496050998,35.59550561797752,1.0068253231132474e-08,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC02,1,10.783620437424009,47.003571634761684,33.915065779586094,10.783620437424009,0.0,36.21995119733768,True,False,0.0,10.783620437424009,63.28089887640449,6.505987294180837e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,1,11.120608576093503,48.47243324834799,34.97491158519816,11.120608576093503,0.0,37.35182467225449,True,False,0.0,11.120608576093503,65.25842696629215,5.170989886005284e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,1,4.886328010707753,21.29849339700139,15.367764181374948,4.886328010707753,0.0,16.412165386293637,True,False,0.0,4.886328010707753,28.674157303370787,5.104710308345695e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,1,7.582233120063756,33.04938630569181,23.84653062627147,7.582233120063756,0.0,25.467153185628057,True,False,0.0,7.582233120063756,44.49438202247191,0.00031111263324790084,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,1,9.772656021415505,42.59698679400278,30.735528362749896,42.59698679400278,32.824330772587274,0.0,False,True,3.584269662921349,9.772656021415505,-8.881784197001252e-15,3.799882771493568e-07,False,UNRESOLVED
2025-04-04,AIDC07,1,3.0328932480255006,13.21975452227672,9.53861225050858,12.963351885868063,9.930458637842563,0.2564026364086569,False,False,1.1123595505617976,3.0328932480255006,0.0,5.400705872515843e-07,False,UNRESOLVED
2025-04-04,AIDC08,1,8.930185674741754,38.92483276003702,28.085913848719727,8.930185674741754,0.0,29.994647085295266,True,False,0.0,8.930185674741754,52.40449438202247,5.485481746891896e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,1,20.05079425083526,87.397266008385,63.06082543391788,20.05079425083526,0.0,67.34647175754975,True,False,0.0,20.05079425083526,117.6629213483146,0.00031196384332785043,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC10,1,2.527411040021252,11.016462101897268,7.948843542090489,2.527411040021252,0.0,8.489051061876015,True,False,0.0,2.527411040021252,14.831460674157302,0.0003099029827260402,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,1,1.6849406933475013,7.344308067931513,5.299229028060325,1.684940693347501,-2.220446049250313e-16,5.659367374584011,True,False,0.0,1.6849406933475013,9.887640449438202,0.00031007530350501966,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC12,1,3.538375456029752,15.423046942656175,11.128380958926682,3.5383754560297516,-4.440892098500626e-16,11.884671486626424,True,False,0.0,3.538375456029752,20.764044943820224,0.00031082562277154335,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,2,12.414491494766128,32.78821404326857,19.077224501017174,15.635674148552116,3.221182653785988,17.15253989471645,False,False,0.35221251291863465,12.414491494766128,20.226445226020726,2.0539001832631243e-08,False,UNRESOLVED
2025-04-04,AIDC02,2,22.07020710180645,58.290158299144124,33.91506577958609,22.07020710180645,0.0,36.21995119733768,True,False,0.0,22.07020710180645,45.97661410261135,5.879141654618891e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,2,22.7599010737379,60.11172574599239,34.97491158519815,22.7599010737379,0.0,37.35182467225449,True,False,0.0,22.7599010737379,47.413383293317956,4.6061210315362366e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,2,10.000562593006048,26.412727979299685,15.367764181374943,18.980995616616173,8.980433023610125,7.431732362683512,False,False,0.9806229979044804,10.000562593006048,5.143185298774084,4.555207319123511e-07,False,UNRESOLVED
2025-04-04,AIDC05,2,15.51811436845766,40.98526755408571,23.846530626271466,15.51811436845766,0.0,25.46715318562805,True,False,0.0,15.51811436845766,32.327306790898604,0.0003079500110488853,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,2,20.001125186012096,52.82545595859937,30.735528362749886,20.001125186012096,0.0,32.824330772587274,True,False,0.0,20.001125186012096,41.66630653049154,3.331697653041754e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,2,6.207245747383064,16.394107021634284,9.538612250508587,6.207245747383064,0.0,10.18686127425122,True,False,0.0,6.207245747383064,12.93092271635944,4.851959957696828e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,2,18.276890256183467,48.271537341478734,28.085913848719724,18.276890256183467,0.0,29.994647085295266,True,False,0.0,18.276890256183467,38.07438355372503,4.924907342218621e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,2,41.036791329921364,108.38326308747111,63.06082543391788,79.25231133005299,38.215520000131626,29.130951757418117,False,False,4.172983027270741,41.036791329921364,18.72003841071112,0.00030904296302436407,False,UNRESOLVED
2025-04-04,AIDC10,2,5.172704789485887,13.661755851361903,7.948843542090488,5.172704789485887,0.0,8.489051061876015,True,False,0.0,5.172704789485887,10.775768930299535,0.00030667431735056927,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,2,3.4484698596572576,9.10783723424127,5.299229028060326,5.204446430464775,1.7559765708075172,3.903390803776495,False,False,0.19174476382020542,3.4484698596572576,4.115929732409737,0.0003068664189474768,False,UNRESOLVED
2025-04-04,AIDC12,2,7.241786705280241,19.126458191906664,11.128380958926682,7.241786705280241,0.0,11.884671486626424,True,False,0.0,7.241786705280241,15.086076502419347,0.0003076236001681998,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,3,19.019537392802032,39.39325994130447,19.077224501017177,19.019537392802032,0.0,20.37372254850244,True,False,0.0,19.019537392802032,12.836027130488423,-9.705154624395362e-09,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC02,3,33.812510920536944,70.03246211787462,33.91506577958608,33.812510920536944,0.0,36.21995119733767,True,False,0.0,33.812510920536944,22.819603787534973,6.397296395954655e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,3,34.86915188680372,72.22097655905822,34.97491158519813,39.26107356466052,4.3919216778568,32.959902994397694,False,False,0.4795781440581658,34.86915188680372,15.859466100964795,5.101255391437576e-07,False,UNRESOLVED
2025-04-04,AIDC04,3,15.321294010868304,31.73345939716194,15.367764181374945,15.321294010868304,0.0,16.412165386293637,True,False,0.0,15.321294010868304,10.340132966226786,5.041104102487814e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,3,23.77442174100254,49.24157492663059,23.84653062627147,23.77442174100254,0.0,25.46715318562805,True,False,0.0,23.77442174100254,16.045033913110533,0.0003111342156021102,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,3,30.642588021736607,63.46691879432388,30.73552836274989,30.642588021736607,0.0,32.824330772587274,True,False,0.0,30.642588021736607,20.680265932453572,3.8033407415150045e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,3,9.509768696401016,19.696629970652236,9.538612250508589,9.509768696401016,0.0,10.18686127425122,True,False,0.0,9.509768696401016,6.418013565244212,5.34235910260028e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,3,28.000985606069662,57.99563269136493,28.085913848719734,36.4473981671994,8.44641256112974,21.54823452416553,False,False,0.9223103591393916,28.000985606069662,4.140518640322139,5.410370214897764e-07,False,UNRESOLVED
2025-04-04,AIDC09,3,62.870137492873376,130.21660925042312,63.06082543391787,82.10750023393474,19.237362741061368,48.109109016488375,False,False,2.1006337081206796,62.870137492873376,8.820061462516973,0.00031194728010996986,False,UNRESOLVED
2025-04-04,AIDC10,3,7.924807247000847,16.413858308876865,7.948843542090489,7.924807247000847,0.0,8.489051061876019,True,False,0.0,7.924807247000847,5.3483446377035095,0.0003099431131398933,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,3,5.283204831333898,10.942572205917909,5.299229028060326,5.283204831333898,0.0,5.6593673745840105,True,False,0.0,5.283204831333898,3.56556309180234,0.0003101202776802925,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC12,3,11.094730145801185,22.97940163242761,11.128380958926682,11.094730145801185,0.0,11.884671486626425,True,False,0.0,11.094730145801185,7.487682492784914,0.00031086720328465933,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,4,19.064222438509383,39.43794498701182,19.077224501017174,19.064222438509383,0.0,20.373722548502435,True,False,0.0,19.064222438509383,12.757914515607617,2.5814410858915338e-08,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC02,4,33.89195100179446,70.11190219913213,33.91506577958609,33.89195100179446,0.0,36.21995119733767,True,False,0.0,33.89195100179446,22.68073691663576,5.948666893795806e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,4,34.95107447060053,72.30289914285501,34.974911585198136,34.95107447060053,0.0,37.35182467225448,True,False,0.0,34.95107447060053,23.38950994528063,4.722543965329784e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,4,15.357290297688117,31.769455683981754,15.367764181374945,15.357290297688117,0.0,16.412165386293637,True,False,0.0,15.357290297688117,10.27720891535058,4.672614520029317e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,4,23.83027804813673,49.29743123376478,23.84653062627147,23.83027804813673,0.0,25.467153185628053,True,False,0.0,23.83027804813673,15.94739314450952,0.00030894294346450746,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,4,30.714580595376233,63.53891136796351,30.73552836274989,30.714580595376233,0.0,32.824330772587274,True,False,0.0,30.714580595376233,20.55441783070116,3.468659125205331e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,4,9.532111219254691,19.71897249350591,9.538612250508587,12.38324757196229,2.8511363527075986,7.335724921543619,False,False,0.3113312988667696,9.532111219254691,1.3976564759354941,4.940526227847908e-07,False,UNRESOLVED
2025-04-04,AIDC08,4,28.06677192336104,58.0614190086563,28.08591384871972,28.06677192336104,0.0,29.994647085295263,True,False,0.0,28.06677192336104,18.782485259088986,5.025082517873258e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,4,63.01784639396158,130.36431815151133,63.060825433917884,63.01784639396157,-7.105427357601002e-15,67.34647175754975,True,False,0.0,63.01784639396158,42.171995204369615,0.0003099227428565998,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC10,4,7.943426016045578,16.432477077921597,7.948843542090489,9.993927884152585,2.0505018681070073,6.438549193769012,False,False,0.22390560497755405,7.943426016045578,1.7333080351956411,0.00030770422060164004,False,UNRESOLVED
2025-04-04,AIDC11,4,5.295617344030385,10.954984718614396,5.299229028060325,6.662618589435056,1.367001245404671,4.2923661291793405,False,False,0.14927040331836933,5.295617344030385,1.1555386901304283,0.00030789740458697645,False,UNRESOLVED
2025-04-04,AIDC12,4,11.120796422463808,23.005467909090232,11.12838095892668,11.120796422463808,0.0,11.884671486626424,True,False,0.0,11.120796422463808,7.442116800771108,0.0003086498067237653,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,5,16.57196009099198,36.94568263949442,19.07722450101718,23.13329945139432,6.561339360402339,13.812383188100103,False,False,0.7391839403408726,16.57196009099198,5.635077219361145,-1.5906068046023236e-08,False,UNRESOLVED
2025-04-04,AIDC02,5,29.461262383985737,65.6812135813234,33.91506577958609,40.734350470617066,11.27308808663133,24.94686311070634,False,False,1.3082375808339484,29.461262383985737,10.111790288550358,6.458197843450808e-07,False,UNRESOLVED
2025-04-04,AIDC03,5,30.381926833485295,67.73375150573978,34.97491158519815,30.381926833485295,0.0,37.35182467225448,True,False,0.0,30.381926833485295,32.01370381882771,5.191178399366336e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,5,13.349634517743539,29.761799904037176,15.367764181374946,19.475720602534764,6.1260860847912255,10.286079301502411,False,False,0.6900468821136265,13.349634517743539,3.025877321727485,5.126274162936539e-07,False,UNRESOLVED
2025-04-04,AIDC05,5,20.714950113739974,46.18210329936802,23.84653062627147,20.714950113739974,0.0,25.46715318562805,True,False,0.0,20.714950113739974,21.827525331018894,0.00031228388155477016,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,5,26.699269035487077,59.52359980807435,30.735528362749893,26.699269035487077,0.0,32.824330772587274,True,False,0.0,26.699269035487077,28.133254871091015,3.9126721862459135e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,5,8.285980045495988,18.472841319747207,9.538612250508589,8.285980045495988,0.0,10.18686127425122,True,False,0.0,8.285980045495988,8.731010132407555,5.421463563637374e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,5,24.39760791173819,54.39225499703346,28.085913848719734,24.39760791173819,0.0,29.99464708529527,True,False,0.0,24.39760791173819,25.70797427875558,5.48971911373819e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,5,54.77953474522347,122.12600650277321,63.06082543391787,87.02832229190302,32.24878754667955,35.097684210870185,False,False,3.607604881098955,54.77953474522347,0.0,0.00031297867158958104,False,UNRESOLVED
2025-04-04,AIDC10,5,6.904983371246657,15.394034433122673,7.94884354209049,6.904983371246657,0.0,8.489051061876015,True,False,0.0,6.904983371246657,7.275841777006296,0.00031113184878139855,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,5,4.603322247497772,10.262689622081783,5.299229028060324,4.603322247497772,0.0,5.659367374584011,True,False,0.0,4.603322247497772,4.850561184670864,0.00031130827604669564,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC12,5,9.666976719745321,21.551648206371745,11.128380958926687,9.666976719745321,0.0,11.884671486626424,True,False,0.0,9.666976719745321,10.186178487808814,0.000312048973593021,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,6,18.234218324080967,38.607940872583406,19.07722450101718,26.150682681125364,7.916464357044397,12.457258191458042,False,False,0.8892155107337134,18.234218324080967,0.0,1.681635808381543e-08,False,UNRESOLVED
2025-04-04,AIDC02,6,32.4163881316995,68.63633932903717,33.915065779586065,32.4163881316995,0.0,36.21995119733767,True,False,0.0,32.4163881316995,25.293241194203404,5.939244669961319e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,6,33.429400260815115,70.78122493306961,34.97491158519816,33.429400260815115,0.0,37.351824672254494,True,False,0.0,33.429400260815115,26.083654981522262,4.7325947039045246e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,6,14.688675872176336,31.100841258469973,15.367764181374946,14.688675872176336,0.0,16.412165386293637,True,False,0.0,14.688675872176336,11.46099991612342,4.677745530368149e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,6,22.79277290510121,48.259926090729266,23.846530626271466,22.79277290510121,0.0,25.467153185628057,True,False,0.0,22.79277290510121,17.78431021467427,0.0003096912156071996,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,6,29.377351744352673,62.20168251693995,30.735528362749893,29.377351744352673,0.0,32.824330772587274,True,False,0.0,29.377351744352673,22.92199983224684,3.527414351167657e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,6,9.117109162040483,19.303970436291703,9.53861225050859,9.117109162040483,0.0,10.18686127425122,True,False,0.0,9.117109162040483,7.113724085869707,4.956550167800611e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,6,26.844821421563648,56.839468506858914,28.085913848719727,26.844821421563648,0.0,29.994647085295266,True,False,0.0,26.844821421563648,20.945965363949696,5.018672016299242e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,6,60.27422168237875,127.62069343992849,63.06082543391788,60.27422168237875,0.0,67.34647175754974,True,False,0.0,60.27422168237875,47.029620345471955,0.0003105829396557458,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC10,6,7.59759096836707,16.086642030243087,7.94884354209049,9.54628412323164,1.9486931548645696,6.5403579070114475,False,False,0.21278855022862153,7.59759096836707,2.5234866012334782,0.00030848351577017485,False,UNRESOLVED
2025-04-04,AIDC11,6,5.065060645578047,10.724428020162058,5.299229028060325,5.065060645578047,0.0,5.659367374584011,True,False,0.0,5.065060645578047,3.952068936594282,0.0003086777193091472,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC12,6,10.636627355713898,22.52129884234032,11.12838095892668,10.636627355713898,0.0,11.884671486626424,True,False,0.0,10.636627355713898,8.299344766847991,0.00030942567822653255,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,7,17.662315972158492,38.03603852066093,19.077224501017184,17.662315972158492,0.0,20.37372254850244,True,False,0.0,17.662315972158492,15.392521616276657,-2.225995454629981e-08,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC02,7,31.39967283939287,67.61962403673054,33.91506577958608,31.39967283939287,0.0,36.21995119733767,True,False,0.0,31.39967283939287,27.36448287338073,6.430167292514888e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,7,32.3809126156239,69.7327372878784,34.97491158519814,39.72730354949681,7.346390933872911,30.005433738381583,False,False,0.802192932391219,32.3809126156239,15.384536044914379,5.203562735422995e-07,False,UNRESOLVED
2025-04-04,AIDC04,7,14.227976755349896,30.640142141643533,15.367764181374948,14.227976755349896,0.0,16.412165386293637,True,False,0.0,14.227976755349896,12.399531302000646,5.133888714703438e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,7,22.077894965198116,47.54504815082617,23.846530626271466,22.077894965198116,0.0,25.467153185628053,True,False,0.0,22.077894965198116,19.240652020345827,0.00031336110278787355,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,7,28.455953510699793,61.28028428328707,30.735528362749896,28.455953510699793,0.0,32.824330772587274,True,False,0.0,28.455953510699793,24.799062604001293,3.972732355306263e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,7,8.831157986079244,19.018019260330462,9.53861225050859,8.831157986079244,0.0,10.186861274251218,True,False,0.0,8.831157986079244,7.69626080813833,5.411772928676228e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,7,26.002854070122222,55.99750115541749,28.085913848719734,26.002854070122222,0.0,29.994647085295266,True,False,0.0,26.002854070122222,22.661212379518417,5.485810277983116e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC09,7,58.38376668574611,125.73023844329585,63.06082543391787,80.31668908893532,21.93292240318921,45.413549354360526,False,False,2.3949767303287075,58.38376668574611,12.56120765743297,0.0003139469839087694,False,UNRESOLVED
2025-04-04,AIDC10,7,7.359298321732704,15.84834938360872,7.948843542090488,7.359298321732704,0.0,8.489051061876015,True,False,0.0,7.359298321732704,6.413550673448608,0.0003122420716304697,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,7,4.906198881155136,10.565566255739148,5.299229028060323,5.704174820946355,0.7979759397912192,4.861391434792792,False,False,0.08713539272287128,4.906198881155136,2.881534165399799,0.00031242035160802817,False,UNRESOLVED
2025-04-04,AIDC12,7,10.303017650425787,22.18768913705221,11.128380958926684,10.303017650425787,0.0,11.884671486626424,True,False,0.0,10.303017650425787,8.97897094282805,0.0003131552621940814,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,8,18.136661884574615,38.51038443307705,19.077224501017174,18.136661884574615,0.0,20.373722548502435,True,False,0.0,18.136661884574615,14.361095569655596,1.2740614924178217e-08,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC02,8,32.24295446146599,68.46290565880366,33.915065779586094,32.24295446146599,0.0,36.21995119733767,True,False,0.0,32.24295446146599,25.530836568276612,6.117995192678194e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,8,33.250546788386806,70.6023714606413,34.97491158519815,33.250546788386806,0.0,37.35182467225449,True,False,0.0,33.250546788386806,26.328675211035257,4.920120328100186e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC04,8,14.610088740351777,31.022254126645414,15.367764181374948,14.610088740351777,0.0,16.412165386293637,True,False,0.0,14.610088740351777,11.56866032000034,4.860957206476169e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC05,8,22.670827355718277,48.13798054134633,23.84653062627147,22.670827355718277,0.0,25.467153185628053,True,False,0.0,22.670827355718277,17.951369462069493,0.00031177692287776004,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,8,29.220177480703555,62.04450825329083,30.735528362749896,29.220177480703555,0.0,32.824330772587274,True,False,0.0,29.220177480703555,23.13732064000068,3.726770384515632e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,8,9.068330942287309,19.25519221653853,9.538612250508589,9.068330942287309,0.0,10.18686127425122,True,False,0.0,9.068330942287309,7.180547784827796,5.122267086321575e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,8,26.701196663401525,56.69584374869679,28.085913848719716,29.217727172642977,2.516530509241452,27.47811657605381,False,False,0.27479384187850675,26.701196663401525,16.74602256304796,5.207315784683253e-07,False,UNRESOLVED
2025-04-04,AIDC09,8,59.95174345178832,127.29821520933805,63.06082543391785,59.95174345178832,0.0,67.34647175754974,True,False,0.0,59.95174345178832,47.47139924413932,0.00031248649569481923,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC10,8,7.5569424519060915,16.045993513782108,7.948843542090489,7.5569424519060915,0.0,8.489051061876015,True,False,0.0,7.5569424519060915,5.983789820689831,0.00031062490878830396,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC11,8,5.037961634604062,10.697329009188074,5.299229028060324,6.346152865824379,1.3081912312203174,4.351176143363695,False,False,0.14284861360459422,5.037961634604062,1.7036153961197127,0.00031081254948434056,False,UNRESOLVED
2025-04-04,AIDC12,8,10.579719432668528,22.46439091929495,11.128380958926687,10.579719432668528,0.0,11.884671486626422,True,False,0.0,10.579719432668528,8.37730574896576,0.0003115519925078747,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC01,9,15.073516367161183,35.44723891566362,19.077224501017163,26.33920744221018,11.265691075048998,9.108031473453437,False,False,1.2301629249320154,15.073516367161183,0.0,-1.3822155642273515e-08,False,UNRESOLVED
2025-04-04,AIDC02,9,26.797362430508777,63.01731362784645,33.91506577958608,26.797362430508777,0.0,36.21995119733767,True,False,0.0,26.797362430508777,34.991300975844,6.576335650765319e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC03,9,27.63478000646218,64.98660467871667,34.97491158519815,43.18964767507156,15.554867668609383,21.79695700364511,False,False,1.698521766722929,27.63478000646218,8.908430863772256,5.33810297825843e-07,False,UNRESOLVED
2025-04-04,AIDC04,9,12.14255485132429,28.55472023761793,15.36776418137495,21.000899157016242,8.858344305691952,7.553821080601686,False,False,0.9909645784174568,12.14255485132429,0.0,5.286371416723945e-07,False,UNRESOLVED
2025-04-04,AIDC05,9,18.841895458951484,44.30904864457953,23.846530626271466,18.841895458951484,0.0,25.46715318562805,True,False,0.0,18.841895458951484,24.60325849864031,0.00031473341202711835,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC06,9,24.28510970264858,57.10944047523586,30.7355283627499,24.28510970264858,0.0,32.824330772587274,True,False,0.0,24.28510970264858,31.710866509358617,4.120540401386652e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC07,9,7.5367581835805915,17.72361945783181,9.538612250508582,7.5367581835805915,0.0,10.186861274251218,True,False,0.0,7.5367581835805915,9.841303399456123,5.558124002158493e-07,False,RESIDUAL_REFERENCE_LIMITED
2025-04-04,AIDC08,9,22.19156576276508,52.18621284806035,28.085913848719716,38.77716651214278,16.585600749377697,13.409046335917573,False,False,1.8110731950388006,22.19156576276508,0.0,5.638161371945838e-07,False,UNRESOLVED
2025-04-04,AIDC09,9,49.82634576922725,117.17281752677698,63.06082543391786,49.82634576922725,0.0,67.34647175754972,True,False,0.0,49.82634576922725,65.06195025195991,0.00031519202585816863,False,RESIDUAL_REFERENCE_LIMITED
