time,element_id,element_type,from_bus,to_bus,phase,B0_loading,B3_loading,B0_element_max_loading,B3_element_max_loading,terminal,terminal_bus,current_rating_A,validation_scope,data_status,x_from,y_from,x_to,y_to
2025-05-01T18:15:00,Line.ln5774457-1,LINE,m1026915,m1026920,node3,0.029069465118930674,0.02881158405512926,0.037586063583871294,0.03752958101245585,t2,m1026920,400.0,REALIZED_OPERATION_AC,RECORDED,1663539.86195877,12285876.8797939,1663580.1502148,12286004.691378
2025-05-01T18:15:00,Line.ln5534966-3,LINE,n1138596.1,l3254207.1,node1,0.014040926264266588,0.013892735759902802,0.014041209122367426,0.01389302211809747,t1,n1138596.1,400.0,REALIZED_OPERATION_AC,RECORDED,1673874.29115239,12274484.2244233,1673949.12097646,12274513.4985353
2025-05-01T18:15:00,Line.ln5534966-3,LINE,n1138596.1,l3254207.1,node1,0.014041209122367426,0.01389302211809747,0.014041209122367426,0.01389302211809747,t2,l3254207.1,400.0,REALIZED_OPERATION_AC,RECORDED,1673874.29115239,12274484.2244233,1673949.12097646,12274513.4985353
2025-05-01T18:15:00,Line.ln5859996-1,LINE,m1069464.2,p873787.2,node2,0.0035229629030846497,0.003519003613081205,0.0035230368776010055,0.00351907768460177,t1,m1069464.2,400.0,REALIZED_OPERATION_AC,RECORDED,1673734.40046426,12278609.6623791,1673733.52392026,12278589.2233391
2025-05-01T18:15:00,Line.ln5859996-1,LINE,m1069464.2,p873787.2,node2,0.0035230368776010055,0.00351907768460177,0.0035230368776010055,0.00351907768460177,t2,p873787.2,400.0,REALIZED_OPERATION_AC,RECORDED,1673734.40046426,12278609.6623791,1673733.52392026,12278589.2233391
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node1,0.1883413624856541,0.13452377000520363,0.18834191245462464,0.1345244359182521,t1,n1144665,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node2,0.15165362287909664,0.0985415779131575,0.18834191245462464,0.1345244359182521,t1,n1144665,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node3,0.1698091371375918,0.11496587280213,0.18834191245462464,0.1345244359182521,t1,n1144665,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node1,0.18834191245462464,0.1345244359182521,0.18834191245462464,0.1345244359182521,t2,m1047515,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node2,0.15165421295461243,0.09854230677080637,0.18834191245462464,0.1345244359182521,t2,m1047515,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6138610-2,LINE,n1144665,m1047515,node3,0.16980952269581817,0.11496638452776724,0.18834191245462464,0.1345244359182521,t2,m1047515,400.0,REALIZED_OPERATION_AC,RECORDED,1669973.12148476,12282252.9970385,1669891.14823668,12282216.1903825
2025-05-01T18:15:00,Line.ln6258435-3,LINE,n1137002.1,m1047707.1,node1,0.00321280585462665,0.003202668826801354,0.0032139116280627293,0.0032037786471940024,t1,n1137002.1,400.0,REALIZED_OPERATION_AC,RECORDED,1670188.25978896,12285034.7176171,1669945.41204473,12285152.3997932
2025-05-01T18:15:00,Line.ln6258435-3,LINE,n1137002.1,m1047707.1,node1,0.0032139116280627293,0.0032037786471940024,0.0032139116280627293,0.0032037786471940024,t2,m1047707.1,400.0,REALIZED_OPERATION_AC,RECORDED,1670188.25978896,12285034.7176171,1669945.41204473,12285152.3997932
2025-05-01T18:15:00,Line.ln5804790-1,LINE,l2729406.3,l2897768.3,node3,0.0018763112138858024,0.0018828387151074316,0.0018785120449918231,0.0018850311008680423,t1,l2729406.3,400.0,REALIZED_OPERATION_AC,RECORDED,1677474.04027574,12277937.7504425,1678112.75822834,12277952.0618665
2025-05-01T18:15:00,Line.ln5804790-1,LINE,l2729406.3,l2897768.3,node3,0.0018785120449918231,0.0018850311008680423,0.0018785120449918231,0.0018850311008680423,t2,l2897768.3,400.0,REALIZED_OPERATION_AC,RECORDED,1677474.04027574,12277937.7504425,1678112.75822834,12277952.0618665
2025-05-01T18:15:00,Line.ln6900591-14,LINE,l3649301.1,l3649302.1,node1,0.005808469629624014,0.005792374232862952,0.005809225530523987,0.005793132545373472,t1,l3649301.1,400.0,REALIZED_OPERATION_AC,RECORDED,1668008.60615493,12284893.004209,1668009.60967493,12285099.8931692
2025-05-01T18:15:00,Line.ln6900591-14,LINE,l3649301.1,l3649302.1,node1,0.005809225530523987,0.005793132545373472,0.005809225530523987,0.005793132545373472,t2,l3649302.1,400.0,REALIZED_OPERATION_AC,RECORDED,1668008.60615493,12284893.004209,1668009.60967493,12285099.8931692
2025-05-01T18:15:00,Line.ln6409873-1,LINE,l2970842.2,m1089113.2,node2,0.013317650493060685,0.013388130835780363,0.013318455003511795,0.013388930958594138,t1,l2970842.2,400.0,REALIZED_OPERATION_AC,RECORDED,1676929.30094724,12268558.7337298,1677067.30337936,12268367.5119696
2025-05-01T18:15:00,Line.ln6409873-1,LINE,l2970842.2,m1089113.2,node2,0.013318455003511795,0.013388930958594138,0.013318455003511795,0.013388930958594138,t2,m1089113.2,400.0,REALIZED_OPERATION_AC,RECORDED,1676929.30094724,12268558.7337298,1677067.30337936,12268367.5119696
2025-05-01T18:15:00,Line.ln6014135-1,LINE,m1047312.1,p893163.1,node1,0.012132546022156023,0.01213771704485933,0.012132593509045896,0.012137764508237262,t1,m1047312.1,400.0,REALIZED_OPERATION_AC,RECORDED,1670458.30087721,12263309.3083169,1670449.4248452,12263319.6097569
2025-05-01T18:15:00,Line.ln6014135-1,LINE,m1047312.1,p893163.1,node1,0.012132593509045896,0.012137764508237262,0.012132593509045896,0.012137764508237262,t2,p893163.1,400.0,REALIZED_OPERATION_AC,RECORDED,1670458.30087721,12263309.3083169,1670449.4248452,12263319.6097569
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node1,0.09910323262005373,0.15743233978833193,0.11369387016377448,0.1716322371584917,t1,l2822871,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node2,0.11369241882815581,0.1716322371584917,0.11369387016377448,0.1716322371584917,t1,l2822871,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node3,0.0803832482047926,0.1385106048315833,0.11369387016377448,0.1716322371584917,t1,l2822871,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node1,0.0991045855740089,0.1574320328192122,0.11369387016377448,0.1716322371584917,t2,m1026872,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node2,0.11369387016377448,0.17163205921824512,0.11369387016377448,0.1716322371584917,t2,m1026872,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln6077784-1,LINE,l2822871,m1026872,node3,0.08038417031605555,0.138509526883941,0.11369387016377448,0.1716322371584917,t2,m1026872,400.0,REALIZED_OPERATION_AC,RECORDED,1665333.16039244,12284492.3416806,1665207.33946432,12284644.3483367
2025-05-01T18:15:00,Line.ln5744338-1,LINE,m1026312.2,l2973163.2,node2,0.03347257160883477,0.03366110273726124,0.03347317677257085,0.033661704147942915,t1,m1026312.2,400.0,REALIZED_OPERATION_AC,RECORDED,1664935.63949607,12258310.4106482,1664810.08890395,12258187.8091761
2025-05-01T18:15:00,Line.ln5744338-1,LINE,m1026312.2,l2973163.2,node2,0.03347317677257085,0.033661704147942915,0.03347317677257085,0.033661704147942915,t2,l2973163.2,400.0,REALIZED_OPERATION_AC,RECORDED,1664935.63949607,12258310.4106482,1664810.08890395,12258187.8091761
2025-05-01T18:15:00,Line.ln6991381-4,LINE,l3728038.1,l3728039.1,node1,0.006454953337765178,0.006415607491688896,0.0064559000694180135,0.006416560956858046,t1,l3728038.1,400.0,REALIZED_OPERATION_AC,RECORDED,1669619.09601243,12279615.9922361,1669413.10407624,12279773.8848442
2025-05-01T18:15:00,Line.ln6991381-4,LINE,l3728038.1,l3728039.1,node1,0.0064559000694180135,0.006416560956858046,0.0064559000694180135,0.006416560956858046,t2,l3728039.1,400.0,REALIZED_OPERATION_AC,RECORDED,1669619.09601243,12279615.9922361,1669413.10407624,12279773.8848442
2025-05-01T18:15:00,Line.ln5774480-1,LINE,m1069567.2,m1069582.2,node2,0.03974280866283813,0.03952709546967195,0.039744576406000154,0.03952887407475026,t1,m1069567.2,400.0,REALIZED_OPERATION_AC,RECORDED,1674888.19041734,12286519.2595705,1675139.09908957,12286953.7919229
2025-05-01T18:15:00,Line.ln5774480-1,LINE,m1069567.2,m1069582.2,node2,0.039744576406000154,0.03952887407475026,0.039744576406000154,0.03952887407475026,t2,m1069582.2,400.0,REALIZED_OPERATION_AC,RECORDED,1674888.19041734,12286519.2595705,1675139.09908957,12286953.7919229
2025-05-01T18:15:00,Line.ln5986938-3,LINE,n1140830.1,l3216351.1,node1,0.0068292946261046235,0.006791763737564371,0.006829392480376591,0.006791862194236731,t1,n1140830.1,400.0,REALIZED_OPERATION_AC,RECORDED,1664731.43341588,12277883.8757544,1664756.5992399,12277870.1336744
2025-05-01T18:15:00,Line.ln5986938-3,LINE,n1140830.1,l3216351.1,node1,0.006829392480376591,0.006791862194236731,0.006829392480376591,0.006791862194236731,t2,l3216351.1,400.0,REALIZED_OPERATION_AC,RECORDED,1664731.43341588,12277883.8757544,1664756.5992399,12277870.1336744
2025-05-01T18:15:00,Line.ln5894230-1,LINE,l2952007.3,l2861158.3,node3,0.001845985159144396,0.0018338323885416714,0.0018474320231666186,0.0018352902075600196,t1,l2952007.3,400.0,REALIZED_OPERATION_AC,RECORDED,1687211.45289281,12284312.6051044,1686796.48303643,12284325.7737444
2025-05-01T18:15:00,Line.ln5894230-1,LINE,l2952007.3,l2861158.3,node3,0.0018474320231666186,0.0018352902075600196,0.0018474320231666186,0.0018352902075600196,t2,l2861158.3,400.0,REALIZED_OPERATION_AC,RECORDED,1687211.45289281,12284312.6051044,1686796.48303643,12284325.7737444
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node1,0.014921047652952458,0.014039826217991313,0.016743981646019025,0.0159864367303759,t1,n1140827,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node2,0.01674358653323162,0.015986047546914545,0.016743981646019025,0.0159864367303759,t1,n1140827,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node3,0.015340809117379704,0.014373396009575027,0.016743981646019025,0.0159864367303759,t1,n1140827,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node1,0.014921425487841745,0.014040210712949376,0.016743981646019025,0.0159864367303759,t2,m1026726,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node2,0.016743981646019025,0.0159864367303759,0.016743981646019025,0.0159864367303759,t2,m1026726,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5683858-3,LINE,n1140827,m1026726,node3,0.015341080016213584,0.01437366839276017,0.016743981646019025,0.0159864367303759,t2,m1026726,400.0,REALIZED_OPERATION_AC,RECORDED,1665613.6258007,12278455.280043,1665615.0266327,12278511.919531
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node1,0.5003946565998197,0.5007701634680952,0.5003947641003064,0.5007701634680952,t1,l2730106,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node2,0.4811312601958863,0.4731569155778798,0.5003947641003064,0.5007701634680952,t1,l2730106,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node3,0.3766879244869683,0.391525169010577,0.5003947641003064,0.5007701634680952,t1,l2730106,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node1,0.5003947641003064,0.5007701083945042,0.5003947641003064,0.5007701634680952,t2,n1142099,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node2,0.4811313849243302,0.47315679965328605,0.5003947641003064,0.5007701634680952,t2,n1142099,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln5920279-5,LINE,l2730106,n1142099,node3,0.3766876404237264,0.39152530440143196,0.5003947641003064,0.5007701634680952,t2,n1142099,400.0,REALIZED_OPERATION_AC,RECORDED,1681252.82146326,12280907.3791173,1681215.67074323,12280970.6705093
2025-05-01T18:15:00,Line.ln6439600-1,LINE,m1026658.1,l3172805.1,node1,0.0016312688776567766,0.0016222963605186172,0.001632527257079859,0.0016235627384760345,t1,m1026658.1,400.0,REALIZED_OPERATION_AC,RECORDED,1663229.61043848,12276549.5300252,1663438.05997467,12276268.3723929
2025-05-01T18:15:00,Line.ln6439600-1,LINE,m1026658.1,l3172805.1,node1,0.001632527257079859,0.0016235627384760345,0.001632527257079859,0.0016235627384760345,t2,l3172805.1,400.0,REALIZED_OPERATION_AC,RECORDED,1663229.61043848,12276549.5300252,1663438.05997467,12276268.3723929
2025-05-01T18:15:00,Line.ln5589097-1,LINE,p895112.1,l3048962.1,node1,0.0024554810658632387,0.0024409573663020283,0.0024557837020446056,0.0024412620831594707,t1,p895112.1,400.0,REALIZED_OPERATION_AC,RECORDED,1685510.74453923,12276023.5667607,1685564.43900328,12276088.1688728
2025-05-01T18:15:00,Line.ln5589097-1,LINE,p895112.1,l3048962.1,node1,0.0024557837020446056,0.0024412620831594707,0.0024557837020446056,0.0024412620831594707,t2,l3048962.1,400.0,REALIZED_OPERATION_AC,RECORDED,1685510.74453923,12276023.5667607,1685564.43900328,12276088.1688728
