target_day,issue_time,label_matured_at,jobs,daily_GPUh,direct_GPUh,absolute_error,atomic_max_error,original_role,original_eligible,split,eligible,reason
2024-03-15,2024-03-14 08:00:00+00:00,2024-03-15 14:05:59+00:00,165,346.52277777777783,346.5227777777778,5.684341886080802e-14,3.552713678800501e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-11,2024-04-10 08:00:00+00:00,2024-04-11 15:13:25+00:00,7696,2170.2322222222197,2170.232222222222,2.2737367544323206e-12,1.7053025658242404e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-12,2024-04-11 08:00:00+00:00,2024-04-17 15:46:07+00:00,13578,5182.5811111111,5182.581111111111,1.0913936421275139e-11,2.8421709430404007e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-13,2024-04-12 08:00:00+00:00,2024-04-13 14:00:00+00:00,804,380.87555555555565,380.87555555555554,1.1368683772161603e-13,1.7053025658242404e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-14,2024-04-13 08:00:00+00:00,2024-04-14 14:00:00+00:00,0,0.0,0.0,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-15,2024-04-14 08:00:00+00:00,2024-04-15 14:00:00+00:00,0,0.0,0.0,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-16,2024-04-15 08:00:00+00:00,2024-04-16 14:00:00+00:00,0,0.0,0.0,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-17,2024-04-16 08:00:00+00:00,2024-04-17 14:00:00+00:00,0,0.0,0.0,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-18,2024-04-17 08:00:00+00:00,2024-04-18 14:00:00+00:00,251,94.64138888888888,94.64138888888888,0.0,4.440892098500626e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-19,2024-04-18 08:00:00+00:00,2024-04-19 15:24:58+00:00,112,182.91777777777784,182.9177777777778,5.684341886080802e-14,1.4210854715202004e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-20,2024-04-19 08:00:00+00:00,2024-04-20 14:06:05+00:00,3400,565.4711111111105,565.4711111111111,5.684341886080801e-13,3.552713678800501e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-21,2024-04-20 08:00:00+00:00,2024-04-21 14:00:00+00:00,6795,1015.1555555555558,1015.1555555555556,2.2737367544323206e-13,2.5579538487363607e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-22,2024-04-21 08:00:00+00:00,2024-04-22 17:34:56+00:00,763,2592.7330555555563,2592.7330555555554,9.094947017729282e-13,1.4210854715202004e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-23,2024-04-22 08:00:00+00:00,2024-04-23 14:00:00+00:00,3614,1028.6752777777779,1028.6752777777776,2.2737367544323206e-13,1.6342482922482304e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-24,2024-04-23 08:00:00+00:00,2024-04-25 16:22:13+00:00,3686,3285.1141666666663,3285.1141666666667,4.547473508864641e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-25,2024-04-24 08:00:00+00:00,2024-04-25 14:00:00+00:00,4108,3315.830277777777,3315.8302777777776,4.547473508864641e-13,8.526512829121202e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-26,2024-04-25 08:00:00+00:00,2024-04-27 22:50:38+00:00,3453,3056.4372222222178,3056.437222222222,4.092726157978177e-12,1.2079226507921703e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-27,2024-04-26 08:00:00+00:00,2024-04-27 22:54:00+00:00,4602,3208.332777777778,3208.3327777777777,4.547473508864641e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-28,2024-04-27 08:00:00+00:00,2024-04-28 14:57:40+00:00,8037,2076.4658333333327,2076.4658333333336,9.094947017729282e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-29,2024-04-28 08:00:00+00:00,2024-05-01 01:00:09+00:00,6965,5338.081666666663,5338.081666666667,3.637978807091713e-12,5.684341886080801e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-04-30,2024-04-29 08:00:00+00:00,2024-04-30 14:00:00+00:00,337,1712.1225000000002,1712.1225000000002,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-01,2024-04-30 08:00:00+00:00,2024-05-01 17:46:46+00:00,8829,2205.139444444444,2205.1394444444445,4.547473508864641e-13,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-02,2024-05-01 08:00:00+00:00,2024-05-02 14:21:34+00:00,7987,2643.6441666666624,2643.644166666667,4.547473508864641e-12,3.410605131648481e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-03,2024-05-02 08:00:00+00:00,2024-05-03 17:31:39+00:00,8753,2752.0302777777783,2752.030277777778,4.547473508864641e-13,7.105427357601002e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-04,2024-05-03 08:00:00+00:00,2024-05-04 14:19:00+00:00,7620,2063.6377777777775,2063.637777777778,4.547473508864641e-13,3.907985046680551e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-05,2024-05-04 08:00:00+00:00,2024-05-06 08:16:47+00:00,8469,2994.834722222223,2994.834722222222,9.094947017729282e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-06,2024-05-05 08:00:00+00:00,2024-05-07 22:14:42+00:00,7773,2534.4397222222206,2534.4397222222224,1.8189894035458565e-12,5.684341886080801e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-07,2024-05-06 08:00:00+00:00,2024-05-07 14:43:28+00:00,4347,4375.39722222222,4375.397222222222,1.8189894035458565e-12,1.7053025658242404e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-08,2024-05-07 08:00:00+00:00,2024-05-08 16:50:52+00:00,3420,4696.669722222219,4696.669722222221,1.8189894035458565e-12,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-09,2024-05-08 08:00:00+00:00,2024-05-10 15:54:51+00:00,4266,4269.2375,4269.2375,0.0,5.684341886080801e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-10,2024-05-09 08:00:00+00:00,2024-05-10 15:58:56+00:00,7480,2198.0930555555565,2198.093055555555,1.3642420526593924e-12,2.8421709430404007e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-11,2024-05-10 08:00:00+00:00,2024-05-11 14:13:25+00:00,11943,2980.7994444444453,2980.7994444444444,9.094947017729282e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-12,2024-05-11 08:00:00+00:00,2024-05-12 14:15:30+00:00,20791,3529.755000000003,3529.755,2.7284841053187847e-12,8.526512829121202e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-13,2024-05-12 08:00:00+00:00,2024-05-13 14:49:24+00:00,21827,3485.0791666666682,3485.0791666666664,1.8189894035458565e-12,7.105427357601002e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-14,2024-05-13 08:00:00+00:00,2024-05-14 15:56:20+00:00,13119,2854.512222222224,2854.5122222222217,2.2737367544323206e-12,6.394884621840902e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-15,2024-05-14 08:00:00+00:00,2024-05-16 13:44:25+00:00,16601,3172.116944444447,3172.1169444444445,2.7284841053187847e-12,7.815970093361102e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-16,2024-05-15 08:00:00+00:00,2024-05-17 10:20:09+00:00,13863,2883.6100000000006,2883.61,4.547473508864641e-13,7.105427357601002e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-17,2024-05-16 08:00:00+00:00,2024-05-17 23:15:46+00:00,5288,1915.4355555555558,1915.4355555555555,2.2737367544323206e-13,8.526512829121202e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-18,2024-05-17 08:00:00+00:00,2024-05-18 14:54:17+00:00,288,2245.445277777778,2245.445277777778,0.0,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-19,2024-05-18 08:00:00+00:00,2024-05-20 20:47:55+00:00,189,2622.378055555555,2622.378055555556,9.094947017729282e-13,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-20,2024-05-19 08:00:00+00:00,2024-05-20 18:03:08+00:00,315,3474.9988888888856,3474.9988888888884,2.7284841053187847e-12,3.0127011996228248e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-21,2024-05-20 08:00:00+00:00,2024-05-21 20:10:24+00:00,568,8001.468611111107,8001.468611111112,5.4569682106375694e-12,5.002220859751105e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-22,2024-05-21 08:00:00+00:00,2024-05-30 20:20:33+00:00,441,6777.421666666667,6777.421666666667,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-23,2024-05-22 08:00:00+00:00,2024-05-24 22:18:39+00:00,191,8256.931666666665,8256.931666666665,0.0,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-24,2024-05-23 08:00:00+00:00,2024-05-28 00:54:42+00:00,252,6848.539166666667,6848.539166666666,1.8189894035458565e-12,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-25,2024-05-24 08:00:00+00:00,2024-06-05 20:14:45+00:00,255,2060.735833333333,2060.735833333333,0.0,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-26,2024-05-25 08:00:00+00:00,2024-05-26 18:29:05+00:00,289,5791.058055555556,5791.058055555555,9.094947017729282e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-27,2024-05-26 08:00:00+00:00,2024-05-27 19:51:15+00:00,237,4861.537222222223,4861.537222222222,9.094947017729282e-13,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-28,2024-05-27 08:00:00+00:00,2024-05-28 17:05:37+00:00,152,2003.0472222222222,2003.0472222222222,0.0,5.684341886080802e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-29,2024-05-28 08:00:00+00:00,2024-05-30 20:20:14+00:00,345,7336.716944444445,7336.716944444444,9.094947017729282e-13,5.684341886080801e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-30,2024-05-29 08:00:00+00:00,2024-05-30 20:20:14+00:00,114,636.4930555555555,636.4930555555557,1.1368683772161603e-13,1.4210854715202004e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-05-31,2024-05-30 08:00:00+00:00,2024-06-02 03:40:32+00:00,194,1115.036111111111,1115.036111111111,0.0,8.881784197001252e-16,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-01,2024-05-31 08:00:00+00:00,2024-06-02 22:44:46+00:00,146,603.0775,603.0775,0.0,2.220446049250313e-16,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-02,2024-06-01 08:00:00+00:00,2024-06-03 01:23:14+00:00,5,62.732777777777784,62.732777777777784,0.0,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-03,2024-06-02 08:00:00+00:00,2024-06-03 17:23:11+00:00,23,413.9399999999998,413.94,1.7053025658242404e-13,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-04,2024-06-03 08:00:00+00:00,2024-06-06 02:55:44+00:00,144,481.3647222222222,481.36472222222227,5.684341886080802e-14,7.105427357601002e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-05,2024-06-04 08:00:00+00:00,2024-06-06 19:05:28+00:00,501,7266.423055555559,7266.423055555555,3.637978807091713e-12,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-06,2024-06-05 08:00:00+00:00,2024-06-08 01:19:48+00:00,613,16120.970277777773,16120.970277777778,5.4569682106375694e-12,4.547473508864641e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-07,2024-06-06 08:00:00+00:00,2024-08-15 16:40:28+00:00,241,12536.308611111112,12536.308611111112,0.0,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-08,2024-06-07 08:00:00+00:00,2024-06-10 04:36:09+00:00,495,8938.252499999999,8938.2525,1.8189894035458565e-12,6.821210263296962e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-09,2024-06-08 08:00:00+00:00,2024-06-10 23:37:57+00:00,131,3045.033611111112,3045.033611111111,9.094947017729282e-13,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-10,2024-06-09 08:00:00+00:00,2024-06-11 19:41:12+00:00,84,875.4872222222222,875.4872222222223,1.1368683772161603e-13,3.552713678800501e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-11,2024-06-10 08:00:00+00:00,2024-06-12 20:12:31+00:00,519,7568.522777777779,7568.522777777777,1.8189894035458565e-12,1.8189894035458565e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-12,2024-06-11 08:00:00+00:00,2024-06-14 02:26:52+00:00,598,6053.606666666665,6053.6066666666675,2.7284841053187847e-12,1.1368683772161603e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-13,2024-06-12 08:00:00+00:00,2024-06-14 20:06:22+00:00,1457,5213.42972222223,5213.429722222222,8.185452315956354e-12,7.958078640513122e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-14,2024-06-13 08:00:00+00:00,2024-06-15 02:43:45+00:00,535,6696.704722222221,6696.704722222221,0.0,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-15,2024-06-14 08:00:00+00:00,2024-06-16 01:26:04+00:00,344,5555.05638888889,5555.056388888889,9.094947017729282e-13,2.7284841053187847e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-16,2024-06-15 08:00:00+00:00,2024-06-18 12:36:34+00:00,290,6164.615833333335,6164.615833333333,1.8189894035458565e-12,1.3642420526593924e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-17,2024-06-16 08:00:00+00:00,2024-06-18 16:51:44+00:00,146,590.5563888888889,590.5563888888889,0.0,5.329070518200751e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-18,2024-06-17 08:00:00+00:00,2024-06-19 14:57:01+00:00,398,5521.129444444443,5521.129444444445,1.8189894035458565e-12,1.3642420526593924e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-19,2024-06-18 08:00:00+00:00,2024-06-21 00:07:52+00:00,1199,6261.17111111111,6261.171111111111,9.094947017729282e-13,2.5011104298755527e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-20,2024-06-19 08:00:00+00:00,2024-06-20 21:20:00+00:00,388,3445.161944444444,3445.1619444444445,4.547473508864641e-13,6.821210263296962e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-21,2024-06-20 08:00:00+00:00,2024-06-22 23:52:07+00:00,472,8459.664444444443,8459.664444444445,1.8189894035458565e-12,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-22,2024-06-21 08:00:00+00:00,2024-06-23 16:09:34+00:00,509,6985.036388888895,6985.036388888889,6.366462912410498e-12,6.821210263296962e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-23,2024-06-22 08:00:00+00:00,2024-06-24 17:36:35+00:00,162,1287.3075,1287.3075000000001,2.2737367544323206e-13,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-24,2024-06-23 08:00:00+00:00,2024-06-25 16:04:36+00:00,213,2094.5041666666666,2094.504166666667,4.547473508864641e-13,1.7763568394002505e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-25,2024-06-24 08:00:00+00:00,2024-06-26 23:37:10+00:00,445,7762.372222222222,7762.372222222222,0.0,4.547473508864641e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-26,2024-06-25 08:00:00+00:00,2024-06-28 04:53:17+00:00,298,4416.967777777779,4416.967777777778,9.094947017729282e-13,9.094947017729282e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-27,2024-06-26 08:00:00+00:00,2024-06-29 09:03:29+00:00,169,3001.4511111111115,3001.4511111111115,0.0,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-28,2024-06-27 08:00:00+00:00,2024-06-30 08:16:12+00:00,195,7224.967500000001,7224.967500000001,0.0,2.2737367544323206e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-29,2024-06-28 08:00:00+00:00,2024-06-29 14:00:00+00:00,178,448.64583333333337,448.64583333333337,0.0,2.842170943040401e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-06-30,2024-06-29 08:00:00+00:00,2024-07-01 17:44:26+00:00,60,2600.805555555556,2600.8055555555557,4.547473508864641e-13,0.0,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-01,2024-06-30 08:00:00+00:00,2024-07-02 20:14:37+00:00,27,1621.0769444444445,1621.0769444444443,2.2737367544323206e-13,1.7763568394002505e-15,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-02,2024-07-01 08:00:00+00:00,2024-07-03 23:33:48+00:00,311,1167.6766666666667,1167.6766666666667,0.0,1.4210854715202004e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-03,2024-07-02 08:00:00+00:00,2024-07-04 23:35:03+00:00,181,2863.6825000000003,2863.6825,4.547473508864641e-13,1.1368683772161603e-13,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-04,2024-07-03 08:00:00+00:00,2024-07-05 23:16:00+00:00,225,3715.3122222222237,3715.3122222222223,1.3642420526593924e-12,1.8189894035458565e-12,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-05,2024-07-04 08:00:00+00:00,2024-07-06 20:12:37+00:00,171,587.4919444444445,587.4919444444444,1.1368683772161603e-13,1.509903313490213e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
2024-07-06,2024-07-05 08:00:00+00:00,2024-07-07 08:37:59+00:00,88,508.7602777777777,508.7602777777778,1.1368683772161603e-13,1.4210854715202004e-14,TRAIN,True,TRAIN,True,eligible; issue-time features mature; labels before next-stage cutoff
