source_pu,alpha,slot,converged,control_actions_complete,solver_error,Vmin_pu,Vmin_node,Vmax_pu,Vmax_node,max_phase_line_loading_pu,line_witness,max_transformer_phase_current_pu,transformer_current_witness,max_transformer_winding_kva_pu,transformer_kva_witness,undervoltage_nodes,overvoltage_nodes,line_violations,transformer_current_violations,transformer_kva_violations,native_P_scheduled_kw,native_Q_scheduled_kvar,PV_scheduled_kw,AIDC_P_scheduled_kw,AIDC_Q_scheduled_kvar,MESS_P_scheduled_kw,MESS_Q_scheduled_kvar,feasible_slot
1.04,0.579,10,True,True,,0.9855727350405582,sx2802481a.1,1.0402158551676306,hvmv_sub_hsb.3,0.6421873473869535,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19764329673592043,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20240562480461294,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4112.425064270455,1030.6708744895077,0.0,1136.5149544423514,373.55440082328073,0.0,0.0,True
1.04,0.579,11,True,True,,0.9855662798549686,sx2802481a.1,1.0402160235849633,hvmv_sub_hsb.3,0.6421324238923284,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.1976489737754337,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.202406804075888,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4112.425064270455,1030.6708744895077,0.0,1136.5149544641024,373.5544008304299,0.0,0.0,True
1.04,0.579,12,True,True,,0.9860586325369611,sx2802481a.1,1.0402294187850127,hvmv_sub_hsb.3,0.6378640772024096,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19665262675741665,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20140852675852727,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4087.079439733634,1024.3186622065878,0.0,1136.5149544859196,373.55440083760095,0.0,0.0,True
1.04,0.579,13,True,True,,0.9860683080606616,sx2802481a.1,1.0402293840285757,hvmv_sub_hsb.3,0.6378711619611969,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.1966394370444633,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20140337872207958,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4087.079439733634,1024.3186622065878,0.0,1136.5149545985225,373.55440087461164,0.0,0.0,True
1.04,0.579,14,True,True,,0.9860771915529931,sx2802481a.1,1.04022960746657,hvmv_sub_hsb.3,0.6378005472648918,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19662184985877895,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.201386710905546,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4086.650513779933,1024.2111632294918,0.0,1136.5149547119413,373.5544009118906,0.0,0.0,True
1.04,0.579,15,True,True,,0.986077773714663,sx2802481a.1,1.0402296094063324,hvmv_sub_hsb.3,0.6377994764424929,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.1966209690884743,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20138623849850293,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4086.650513779933,1024.2111632294918,0.0,1136.5149548261822,373.5544009494399,0.0,0.0,True
1.04,0.579,16,True,True,,0.9851482671889213,sx2802481a.1,1.04020439313948,hvmv_sub_hsb.3,0.6458285838181393,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19850046990808923,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2032671572584224,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4134.368526129063,1036.1704244313744,0.0,1136.5149549412522,373.5544009872615,0.0,0.0,True
1.04,0.579,17,True,True,,0.9851296327224274,sx2802481a.1,1.0402044571104192,hvmv_sub_hsb.3,0.6458151845223022,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.1985258549441216,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20327708400934938,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4134.368526129063,1036.1704244313744,0.0,1136.514955133003,373.5544010502871,0.0,0.0,True
1.04,0.579,18,True,True,,0.9832699459198677,sx2802481a.1,1.0401548374437575,hvmv_sub_hsb.3,0.6615544899635978,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20226778861221986,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20699361587863652,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4227.737907595859,1059.5709972182244,0.0,1136.5149553271567,373.55440111410223,0.0,0.0,True
1.04,0.579,19,True,True,,0.9832574740352429,sx2802481a.1,1.0401548860338719,hvmv_sub_hsb.3,0.6615381404003801,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2022844990099968,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20699763831078824,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4227.737907595859,1059.5709972182244,0.0,1136.5149555237458,373.554401178718,0.0,0.0,True
1.04,0.579,20,True,True,,0.9793866118241025,sx2802481a.1,1.0400519141297242,hvmv_sub_hsb.3,0.69385729953507,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2100532931322155,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2146704782887512,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4418.414990649787,1107.359178854347,0.0,1136.514955722805,373.5544012441454,0.0,0.0,True
1.04,0.579,21,True,True,,0.979393544245831,sx2802481a.1,1.0400520511492664,hvmv_sub_hsb.3,0.693818383632405,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21004084699825568,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21466998686804425,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4418.414990649787,1107.359178854347,0.0,1136.5149558764272,373.55440129463864,0.0,0.0,True
1.04,0.579,22,True,True,,0.9745198438176158,sx2748781a.2,1.0399999934643585,sourcebus.3,0.7331547022847638,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21960233106763355,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22407985263363964,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4648.73847946958,1165.0836863960992,0.0,1136.5149560315235,373.5544013456164,0.0,0.0,True
1.04,0.579,23,True,True,,0.9745297653530174,sx2748781a.2,1.0399999934751138,sourcebus.3,0.7331118145927495,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21958650118344328,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2240791388490363,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4648.73847946958,1165.0836863960992,0.0,1136.5149561881099,373.55440139708384,0.0,0.0,True
1.04,0.579,24,True,True,,0.9675347300436085,sx2748781a.2,1.0399999803525073,sourcebus.3,0.7887385804423623,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.23440103381290178,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.23874145895510132,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5001.900512438789,1253.5944350828815,0.0,1136.5149563462019,373.55440144904617,0.0,0.0,True
1.04,0.579,25,True,True,,0.9675458825879151,sx2748781a.2,1.0399999803302893,sourcebus.3,0.7888473530304181,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.23439303413212695,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.238738722317531,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5001.900512438789,1253.5944350828815,0.0,1136.514956697169,373.5544015644035,0.0,0.0,True
1.04,0.579,26,True,True,,0.9609036310280138,sx2748781a.2,1.0399999698347662,sourcebus.3,0.8432811724117928,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24802975567007335,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2522023225666198,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5321.976757070316,1333.8131035818824,0.0,1136.514957055581,373.55440168220775,0.0,0.0,True
1.04,0.579,27,True,True,,0.9608843284359332,sx2748781a.2,1.039999969844041,sourcebus.3,0.8432175869828532,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2480510747445029,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2522022961523195,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5321.976757070316,1333.8131035818824,0.0,1136.5149574216118,373.5544018025163,0.0,0.0,True
1.04,0.579,28,True,True,,0.955106687091098,sx2748781a.2,1.039999985723709,sourcebus.2,0.8757657433576518,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2577007435419522,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2604447756943041,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5544.764796748969,1389.649049548751,11.369571129421187,1136.5149577954414,373.5544019253881,0.0,0.0,True
1.04,0.579,29,True,True,,0.9551069202297772,sx2748781a.2,1.0399999856883642,sourcebus.2,0.8757359078226338,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2577145005313444,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.26045531186335397,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5544.764796748969,1389.649049548751,11.369571129421187,1136.5149576930444,373.5544018917318,0.0,0.0,True
1.04,0.579,30,True,True,,0.9561202411076464,sx2748781a.2,1.0399999870938257,sourcebus.2,0.865997086129822,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2551137383122203,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2579419366480334,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5548.62513033227,1390.6165403426112,75.52278078765536,1136.5149575915855,373.5544018583839,0.0,0.0,True
1.04,0.579,31,True,True,,0.9561185493541484,sx2748781a.2,1.0399999870801524,sourcebus.2,0.8659636618176442,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.255114155110689,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.257943450486286,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5548.62513033227,1390.6165403426112,75.52278078765536,1136.514957491054,373.55440182534085,0.0,0.0,True
1.04,0.579,32,True,True,,0.9622630208883237,sx2748781a.2,1.0399999967316709,sourcebus.2,0.8183378355674866,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2427019633069666,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.24617901989034127,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5366.15613030142,1344.8854982227263,174.34048979041378,1136.5149573914393,373.55440179259904,0.0,0.0,True
1.04,0.579,33,True,True,,0.962246679833434,sx2748781a.2,1.039999996692032,sourcebus.2,0.8181597180374519,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.24271286098817235,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.24618310910372662,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5366.15613030142,1344.8854982227263,174.34048979041378,1136.5149572804137,373.5544017561068,0.0,0.0,True
1.04,0.579,34,True,True,,0.9718503587618325,sx2748781a.2,1.0399999868688017,sourcebus.3,0.7406621811954494,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2234050300791337,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22791896321872027,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5021.016962329828,1258.3854690393455,281.6069208436217,1136.5149571719778,373.55440172046565,0.0,0.0,True
1.04,0.579,35,True,True,,0.9718600341551147,sx2748781a.2,1.0399999868492427,sourcebus.3,0.7407553559517406,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.22339820438186833,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2279166383470104,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,5021.016962329828,1258.3854690393455,281.6069208436217,1136.5149570660747,373.5544016856569,0.0,0.0,True
1.04,0.579,36,True,True,,0.979793843037753,sx2802481a.1,1.040026157721551,hvmv_sub_hsb.3,0.6733619381300716,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20546368912508492,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2100639410459678,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4689.57417992525,1175.3180776473118,386.2252256940696,1136.5149569626492,373.5544016516625,0.0,0.0,True
1.04,0.579,37,True,True,,0.9797936057793274,sx2802481a.1,1.0400259931893865,hvmv_sub_hsb.3,0.6734120669066466,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2054670603478893,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2100637581143119,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4689.57417992525,1175.3180776473118,386.2252256940696,1136.5149566400319,373.55440154562336,0.0,0.0,True
1.04,0.579,38,True,True,,0.9874312877807497,sx2710504b.1,1.0402041368366817,hvmv_sub_hsb.3,0.6043152415041033,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.18827267286489927,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19297454515078824,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4346.316437159662,1089.2895780680096,471.07409482777865,1136.514956325064,373.55440144209854,0.0,0.0,True
1.04,0.579,39,True,True,,0.987404050687541,sx2710504b.1,1.040203902230935,hvmv_sub_hsb.3,0.604402043343507,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.18825226932131517,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.19297567564621484,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4346.316437159662,1089.2895780680096,471.07409482777865,1136.5149560175187,373.5544013410132,0.0,0.0,True
1.04,0.579,40,True,True,,0.9938545740913018,sx2802481a.1,1.0406017851097207,regxfmr_hvmv_sub_lsb.3,0.5595013924758994,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.17467578020033933,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.1793604799512627,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4065.067739655118,1018.8020101547285,538.4418153539667,1136.5149557171749,373.55440124229494,0.0,0.0,True
1.04,0.579,41,True,True,,0.9938515472710212,sx2802481a.1,1.0406014754075974,regxfmr_hvmv_sub_lsb.3,0.5595221682748399,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.17468226633051467,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.17936072980580545,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4065.067739655118,1018.8020101547285,538.4418153539667,1136.5149555067883,373.55440117314424,0.0,0.0,True
1.04,0.579,42,True,True,,0.9917431968797107,sx3101194c.1,1.0414543309624775,regxfmr_hvmv_sub_lsb.3,0.5203401911903869,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.16244969192841022,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.16706036219773668,Transformer.hvmv_sub|w2|regxfmr_hvmv_sub_lsb.1.2.3.0,0,0,0,0,0,3789.560800939877,949.7534626393858,586.5744301967139,1136.5149552999696,373.5544011051662,0.0,0.0,True
1.04,0.579,43,True,True,,0.9917712825516967,sx3101194c.1,1.041455766404239,regxfmr_hvmv_sub_lsb.3,0.5203596798609511,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.16245577631411198,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.1670625789122199,Transformer.hvmv_sub|w2|regxfmr_hvmv_sub_lsb.1.2.3.0,0,0,0,0,0,3789.560800939877,949.7534626393858,586.5744301967139,1136.5149550966407,373.5544010383353,0.0,0.0,True
1.04,0.579,44,True,True,,0.9924990770367291,sx3101194c.1,1.0410651599611738,regxfmr_hvmv_sub_lsb.2,0.4947850553420015,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.1596741201492789,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15810777261253775,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3606.6433783210678,903.9100352252647,616.2079033641476,1136.514954896727,373.5544009726268,0.0,0.0,True
1.04,0.579,45,True,True,,0.9925035278601456,sx3101194c.1,1.0410656625303394,regxfmr_hvmv_sub_lsb.2,0.4948192798784861,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.15966718150679765,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.1581070825351965,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3606.6433783210678,903.9100352252647,616.2079033641476,1136.5149547974167,373.5544009399851,0.0,0.0,True
1.04,0.579,46,True,True,,0.9954662363303495,sx3101194c.1,1.0416347319360324,regxfmr_hvmv_sub_lsb.2,0.4750135604733749,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.15353913910670838,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.15162642830620393,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3453.78976572978,865.601308842115,632.6607187000383,1136.5149546990924,373.5544009076674,0.0,0.0,True
1.04,0.579,47,True,True,,0.9954675925213052,sx3101194c.1,1.0416345304442873,regxfmr_hvmv_sub_lsb.2,0.4749847718712713,Line.hvmv_sub_connector|t1|_hvmv_sub_lsb|node1,0.15354067033215307,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node2,0.1516243614033247,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3453.78976572978,865.601308842115,632.6607187000383,1136.514954601742,373.55440087566984,0.0,0.0,True
1.04,0.579,48,True,True,,0.9954233322613568,sx3215385b.2,1.0416269923527075,regxfmr_hvmv_sub_lsb.1,0.4683283467117559,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.1543438284872183,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node1,0.1492085568711438,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3403.8588853922424,853.087450644762,638.4685526904141,1136.5149545053523,373.5544008439881,0.0,0.0,True
1.04,0.579,49,True,True,,0.9954258874359029,sx3215385b.2,1.0416265003287293,regxfmr_hvmv_sub_lsb.1,0.4683405885729101,Line.ln5710794-3|t1|hvmv_sub_48332|node1,0.15434329322542262,Transformer.hvmv_sub|t1|hvmv_sub_hsb|node1,0.1492091974400811,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3403.8588853922424,853.087450644762,638.4685526904141,1136.5149545303466,373.55440085220346,0.0,0.0,True
1.04,0.579,50,True,True,,0.9934535584906757,sx2802481a.1,1.0399999743751926,sourcebus.3,0.46780494759031244,Line.ln5775442-1|t2|l2823592|node1,0.1460467583290756,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.14989531117684374,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3398.3608345311786,851.7095092110826,631.9824013283043,1136.5149545554675,373.5544008604602,0.0,0.0,True
1.04,0.579,51,True,True,,0.9934595493316071,sx2802481a.1,1.0399999743813686,sourcebus.3,0.4677656422798235,Line.ln5775442-1|t2|l2823592|node1,0.14603448778154268,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.14989442979333079,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3398.3608345311786,851.7095092110826,631.9824013283043,1136.514954580715,373.5544008687587,0.0,0.0,True
1.04,0.579,52,True,True,,0.9919509079995125,sx2802481a.1,1.0399999720121653,sourcebus.3,0.4792227909786802,Line.ln5775442-1|t2|l2823592|node1,0.14961132738043784,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.15351099285355732,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3465.7899441162517,868.6088370422208,609.310987404597,1136.5149546060895,373.5544008770989,0.0,0.0,True
1.04,0.579,53,True,True,,0.9919365354634644,sx2802481a.1,1.0399999720151334,sourcebus.3,0.4792914599472226,Line.ln5775442-1|t2|l2823592|node1,0.14963276499815334,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.15351898686496074,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3465.7899441162517,868.6088370422208,609.310987404597,1136.5149546468558,373.5544008904981,0.0,0.0,True
1.04,0.579,54,True,True,,0.9902373650836506,sx2802481a.1,1.039999969505735,sourcebus.3,0.4924820100478765,Line.ln5775442-1|t2|l2823592|node1,0.15375077124898215,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.15765430215576115,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,3530.830716004585,884.909591023622,571.706768109098,1136.5149546877444,373.5544009039376,0.0,0.0,True
