day,case,slot,DA_AUTHORIZED_nodeh,ACTUAL_SOURCE_AVAILABLE_nodeh,RACK_CAPACITY_FEASIBLE_nodeh,GRID_NOMINALLY_FEASIBLE_nodeh,CURRENT_MARGIN_FEASIBLE_nodeh,EXECUTED_nodeh,SOURCE_UNAVAILABLE_nodeh,TRUE_RACK_CAPACITY_LIMIT_nodeh,NOMINAL_CURRENT_LIMIT_nodeh,CURRENT_MARGIN_ONLY_nodeh,SAFETY_MARGIN_SERVICE_COST_NODEH,identity_error_nodeh
2025-04-04,B1,37,1.1523825523673188,0.9065544182760665,0.9065544182760665,0.9065544182760665,0.9065544182760665,0.9065544182760663,0.24582813409125226,0.0,0.0,0.0,0.0,2.220446049250313e-16
2025-04-04,B1,38,0.662517486392599,0.662517486392599,0.6625174863925992,0.662517486392599,0.662517486392599,0.6625174863925991,0.0,0.0,2.220446049250313e-16,0.0,0.0,-3.3306690738754696e-16
2025-04-04,B1,39,3.7050811455019526,3.5447169652550405,2.599444444444444,1.828031338649264,1.7486981942303244,1.7486981942303246,0.160364180246912,0.9452725208105965,0.7714131057951801,0.07933314441893957,0.07933314441893957,0.0
2025-04-04,B1,40,4.219615609280639,3.635781547953216,2.4591666666666647,2.1607903140390867,2.128590408148994,2.1285904081489955,0.5838340613274235,1.1766148812865511,0.298376352627578,0.032199905890092584,0.032199905890092584,-1.7763568394002505e-15
2025-04-04,B1,41,0.3389040347123,0.3389040347123,0.3389040347123,0.3389040347123,0.3389040347123,0.3389040347123,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,B1,42,2.6293219442130273,2.5871415190650318,2.5871415190650313,0.1819488590050399,0.1637072851051686,0.16370728510516858,0.04218042514799558,4.440892098500626e-16,2.4051926600599915,0.0182415738998713,0.0182415738998713,0.0
2025-04-04,B1,43,0.0640309584064497,0.0640309584064497,0.0640309584064497,0.0640309584064497,0.0640309584064497,0.06403095840644989,0.0,0.0,0.0,0.0,0.0,-1.8041124150158794e-16
2025-04-04,B1,44,2.0670935310887346,1.5331552700845572,1.5331552700845572,0.027332717807129734,0.02459529173736341,0.024595291737363405,0.5339382610041774,0.0,1.5058225522774276,0.0027374260697663223,0.0027374260697663223,0.0
2025-04-04,B1,45,2.6795754863231895,2.4115962528829593,2.41159625288296,0.0,0.0,0.0,0.2679792334402302,0.0,2.41159625288296,0.0,0.0,-8.881784197001252e-16
2025-04-04,B1,46,1.9469252525709073,1.4973097042197883,1.4973097042197883,1.4039145961237585,1.2838949209070496,1.2838949209070498,0.44961554835111905,0.0,0.0933951080960298,0.12001967521670887,0.12001967521670887,-2.220446049250313e-16
2025-04-04,B1,47,1.351799574352556,1.1042128764627541,1.104212876462754,0.2235338416335443,0.2012209593870935,0.20122095938709353,0.2475866978898018,2.220446049250313e-16,0.8806790348292096,0.02231288224645081,0.02231288224645081,0.0
2025-04-04,B1,48,0.6073093187776948,0.4489554357219179,0.4489554357219179,0.038417400207476644,0.03459996740088492,0.03459996740088492,0.1583538830557769,0.0,0.41053803551444124,0.0038174328065917265,0.0038174328065917265,0.0
2025-04-04,B1,49,1.0675759738668007,0.9442731320648313,0.9442731320648314,0.1395172526762389,0.12565684929097065,0.12565684929097087,0.12330284180196938,0.0,0.8047558793885925,0.013860403385268255,0.013860403385268255,-4.440892098500626e-16
2025-04-04,B1,50,2.7010879925701525,1.5194923007660412,1.5194923007660408,0.5857669129322765,0.5348141324202047,0.5348141324202047,1.1815956918041113,4.440892098500626e-16,0.9337253878337644,0.05095278051207175,0.05095278051207175,0.0
2025-04-04,B1,51,0.6416709671916365,0.6416709671916365,0.6416709671916365,0.14192600391062,0.12783386396674826,0.12783386396674823,0.0,0.0,0.49974496328101653,0.014092139943871734,0.014092139943871734,0.0
2025-04-04,B1,52,2.407769326539208,2.4028082561270647,2.4028082561270643,0.36292932661675503,0.3302779084230122,0.3302779084230122,0.004961070412143442,4.440892098500626e-16,2.0398789295103095,0.03265141819374284,0.03265141819374284,0.0
2025-04-04,B1,53,2.225380776859134,2.159027049079763,2.159027049079763,0.6661175246791731,0.6083130606997069,0.6083130606997069,0.06635372777937087,0.0,1.4929095244005899,0.05780446397946615,0.05780446397946615,0.0
2025-04-04,B1,54,1.9929809243058414,1.9929809243058414,1.992980924305841,1.9929809243058414,1.898573419634098,1.8985734196340982,0.0,4.440892098500626e-16,0.0,0.09440750467174341,0.09440750467174341,-6.661338147750939e-16
2025-04-04,B1,55,2.1701638735105777,2.1701638735105777,2.1701638735105773,0.49689987427806676,0.4524782226265299,0.45247822262652987,0.0,4.440892098500626e-16,1.6732639992325105,0.04442165165153683,0.04442165165153683,0.0
2025-04-04,B1,56,4.890503587257278,4.890503587257278,4.375763888888891,4.375763888888891,4.375763888888891,4.375763888888891,0.0,0.5147396983683876,0.0,0.0,0.0,0.0
2025-04-04,B1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,B1,58,1.2593749192897183,1.2593749192897183,1.2593749192897183,0.4910803972961727,0.44451382340640583,0.4445138234064059,0.0,0.0,0.7682945219935456,0.04656657388976687,0.04656657388976687,0.0
2025-04-04,B1,59,1.4523002233264664,1.4523002233264664,1.4523002233264664,0.0756760719504975,0.06813929985926025,0.06813929985926025,0.0,0.0,1.376624151375969,0.007536772091237251,0.007536772091237251,0.0
2025-04-04,B1,60,2.327221853176537,1.6622816028670222,1.6622816028670222,0.22732059093769405,0.20457944087867233,0.20457944087867233,0.664940250309515,0.0,1.4349610119293281,0.02274115005902172,0.02274115005902172,0.0
2025-04-04,B1,61,1.362978982528224,1.1467555073981273,1.1467555073981273,0.45074513767476404,0.4094264396037692,0.4094264396037691,0.21622347513009665,0.0,0.6960103697233633,0.041318698070994864,0.041318698070994864,0.0
2025-04-04,B1,62,1.6122901157393312,1.6122901157393312,1.6122901157393312,0.5544709973134806,0.5080258603888623,0.5080258603888623,0.0,0.0,1.0578191184258507,0.04644513692461827,0.04644513692461827,0.0
2025-04-04,B1,63,0.7396546040553353,0.6022124194946582,0.6022124194946582,0.6022124194946582,0.6022124194946582,0.6022124194946582,0.13744218456067714,0.0,0.0,0.0,0.0,0.0
2025-04-04,B1,64,1.7341438628787222,1.6962180626868426,1.6962180626868426,0.5982417994612244,0.5470719909019723,0.5470719909019723,0.03792580019187963,0.0,1.0979762632256183,0.05116980855925202,0.05116980855925202,0.0
2025-04-04,B1,65,1.332612506446786,1.332612506446786,1.3326125064467862,0.5009698775464553,0.45633898302055936,0.45633898302055936,0.0,0.0,0.8316426289003309,0.044630894525895914,0.044630894525895914,-2.220446049250313e-16
2025-04-04,B1,66,0.13963895250888275,0.10108174508851184,0.10108174508851184,0.10108174508851184,0.10108174508851182,0.10108174508851181,0.038557207420370915,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0
2025-04-04,B1,67,0.24601955376174856,0.13353625175977551,0.13353625175977551,0.13353625175977551,0.13353625175977554,0.1335362517597754,0.11248330200197304,0.0,0.0,0.0,0.0,1.1102230246251565e-16
2025-04-04,B1,68,1.9133038372535056,1.198621289289131,1.1986212892891308,1.1090506719820283,1.0134546623842073,1.0134546623842073,0.7146825479643746,2.220446049250313e-16,0.08957061730710247,0.095596009597821,0.095596009597821,0.0
2025-04-04,B1,69,0.11935906626829178,0.030100558493769535,0.030100558493769535,0.010713594492241518,0.009662475209180626,0.009662475209180628,0.08925850777452224,0.0,0.019386964001528017,0.001051119283060892,0.001051119283060892,-1.3877787807814457e-17
2025-04-04,B1,70,1.3610987225872309,0.9663877680901362,0.9663877680901362,0.0,0.0,0.0,0.3947109544970947,0.0,0.9663877680901362,0.0,0.0,0.0
2025-04-04,B1,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,B1,72,0.2899705229825791,0.0,0.0,0.0,0.0,0.0,0.2899705229825791,0.0,0.0,0.0,0.0,0.0
2025-04-04,B1,73,1.5484453893907757,0.46956696341759724,0.46956696341759724,0.0,0.0,0.0,1.0788784259731785,0.0,0.46956696341759724,0.0,0.0,0.0
2025-04-04,B1,74,0.6076643537845265,0.5366823202489337,0.5366823202489337,0.0,0.0,0.0,0.07098203353559285,0.0,0.5366823202489337,0.0,0.0,0.0
2025-04-04,B1,75,0.7471408937503322,0.7471408937503322,0.7471408937503321,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.7471408937503321,0.0,0.0,0.0
2025-04-04,B1,76,0.7923755674389237,0.44670436566700006,0.44670436566700006,0.02242787343810431,0.020219102786778697,0.020219102786778693,0.3456712017719236,0.0,0.42427649222889574,0.0022087706513256138,0.0022087706513256138,-1.1102230246251565e-16
2025-04-04,B1,77,1.7898777163909891,1.7897474599760583,1.7897474599760588,0.024053282284376594,0.021683707093139375,0.02168370709313937,0.0001302564149308072,0.0,1.7656941776916821,0.0023695751912372193,0.0023695751912372193,-2.220446049250313e-16
2025-04-04,B1,78,2.2602927686217313,1.811669202070221,1.8116692020702208,0.0,0.0,0.0,0.44862356655151037,2.220446049250313e-16,1.8116692020702208,0.0,0.0,0.0
2025-04-04,B1,79,0.6558329607027994,0.6558329607027994,0.6558329607027995,0.0,0.0,0.0,0.0,0.0,0.6558329607027995,0.0,0.0,-1.1102230246251565e-16
2025-04-04,B1,80,0.6217520215227278,0.6217520215227278,0.6217520215227278,0.19461800948332914,0.17562193498005396,0.17562193498005396,0.0,0.0,0.42713401203939866,0.018996074503275173,0.018996074503275173,0.0
2025-04-04,B1,81,3.139112533530523,2.389621342443488,2.3896213424434882,0.0002177490124863173,0.00019650822169871974,0.00019650822169871974,0.7494911910870354,0.0,2.389403593431002,2.1240790787597575e-05,2.1240790787597575e-05,-4.440892098500626e-16
2025-04-04,B1,82,1.3068813753729114,0.9917480246878428,0.9917480246878428,0.00020995020026362804,0.00018954744803628972,0.00018954744803628974,0.31513335068506854,0.0,0.9915380744875792,2.040275222733832e-05,2.040275222733832e-05,0.0
2025-04-04,B1,83,1.623045165925444,1.623045165925444,1.6230451659254435,0.0011320023954129051,0.0010220948565247113,0.0010220948565247115,0.0,4.440892098500626e-16,1.6219131635300306,0.00010990753888819385,0.00010990753888819385,0.0
2025-04-04,B1,84,2.896029466010734,2.285118333549522,2.285118333549522,0.3230456156842366,0.29524562343236993,0.2952456234323699,0.610911132461212,0.0,1.9620727178652855,0.02779999225186669,0.02779999225186669,0.0
2025-04-04,B1,85,1.02613810009719,1.02613810009719,1.02613810009719,0.03961809145321627,0.0357907726394246,0.0357907726394246,0.0,0.0,0.9865200086439738,0.003827318813791669,0.003827318813791669,0.0
2025-04-04,B1,86,0.25030639231165175,0.25030639231165175,0.25030639231165175,0.016829157542941266,0.015206529513988381,0.01520652951398838,0.0,0.0,0.2334772347687105,0.0016226280289528845,0.0016226280289528845,0.0
2025-04-04,B1,87,0.36947280327702847,0.36947280327702847,0.36947280327702847,0.17003639924388844,0.1536430479715319,0.1536430479715319,0.0,0.0,0.19943640403314003,0.016393351272356554,0.016393351272356554,0.0
2025-04-04,B1,88,0.9839188923357608,0.7791154926692331,0.7791154926692331,0.0979294641785741,0.08890204642047787,0.08890204642047786,0.20480339966652772,0.0,0.681186028490659,0.00902741775809622,0.00902741775809622,0.0
2025-04-04,B1,89,1.3850458110208546,0.7127191031566641,0.7127191031566641,0.08864398080545838,0.08013762495922745,0.08013762495922744,0.6723267078641905,0.0,0.6240751223512058,0.008506355846230926,0.008506355846230926,0.0
2025-04-04,B1,90,3.651058134922537,1.8675307985333873,1.8675307985333873,0.0005245387799038628,0.0004742827860205275,0.00047428278602052755,1.7835273363891497,0.0,1.8670062597534836,5.0255993883335304e-05,5.0255993883335304e-05,0.0
2025-04-04,B1,91,1.985259403062624,1.5353567149177207,1.5353567149177212,0.0,0.0,0.0,0.4499026881449033,0.0,1.5353567149177212,0.0,0.0,-4.440892098500626e-16
2025-04-04,B1,92,0.1514624112918161,0.1279482967356296,0.1279482967356296,0.0,0.0,0.0,0.02351411455618649,0.0,0.1279482967356296,0.0,0.0,0.0
2025-04-04,B1,93,1.7351659615383395,1.2303487325074685,1.2303487325074687,0.04925898907679757,0.04454894922834585,0.04454894922834584,0.504817229030871,0.0,1.181089743430671,0.004710039848451725,0.004710039848451725,0.0
2025-04-04,B1,94,1.9321706256766362,1.8693195707718488,1.8693195707718486,0.06655281332181698,0.0601942589355106,0.06019425893551061,0.06285105490478737,2.220446049250313e-16,1.8027667574500317,0.006358554386306378,0.006358554386306378,0.0
2025-04-04,B1,95,0.4904015314856782,0.4904015314856782,0.4904015314856782,0.0,0.0,0.0,0.0,0.0,0.4904015314856782,0.0,0.0,0.0
2025-04-04,B3,0,11.122830826409784,9.052006827015518,3.038194444444454,3.038194444444454,3.038194444444454,3.038194444444454,2.070823999394266,6.013812382571064,0.0,0.0,0.0,0.0
2025-04-04,B3,1,4.696629213483147,4.4529065380396915,2.234791666666667,2.234791666666667,2.234791666666667,2.234791666666667,0.24372267544345583,2.2181148713730243,0.0,0.0,0.0,0.0
2025-04-04,B3,2,5.697563301914061,5.680811194289494,2.250208333333333,0.25607989006327664,0.23301305025468705,0.23301305025468702,0.01675210762456647,3.430602860956161,1.9941284432700566,0.02306683980858959,0.02306683980858959,-8.881784197001252e-16
2025-04-04,B3,3,3.5025222113182366,3.5025222113182366,2.186041666666668,0.11136643553309489,0.10066697650633262,0.1006669765063326,0.0,1.3164805446515686,2.074675231133573,0.010699459026762267,0.010699459026762267,0.0
2025-04-04,B3,4,0.6845073071626929,0.6845073071626929,0.6845073071626931,0.024953511311406208,0.02256268544411503,0.02256268544411503,0.0,0.0,0.6595537958512869,0.002390825867291179,0.002390825867291179,-2.220446049250313e-16
2025-04-04,B3,5,6.345073284387403,4.061369137771336,2.3656250000000014,0.839020621560995,0.7660774188980518,0.7660774188980518,2.283704146616067,1.6957441377713343,1.5266043784390064,0.07294320266294319,0.07294320266294319,8.881784197001252e-16
2025-04-04,B3,6,1.102004060962335,0.8120599222917486,0.8120599222917487,0.8120599222917486,0.8120599222917485,0.8120599222917484,0.2899441386705863,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0
2025-04-04,B3,7,3.284305055442798,3.284305055442798,2.7746527777777787,0.702172090835484,0.6410264047771679,0.6410264047771679,0.0,0.5096522776650194,2.0724806869422947,0.06114568605831616,0.06114568605831616,0.0
2025-04-04,B3,8,0.41764245548310097,0.41764245548310097,0.41764245548310097,0.41764245548310097,0.41764245548310097,0.41764245548310097,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,9,5.730722465111202,5.524648006026381,3.109861111111112,3.109861111111112,3.109861111111112,3.1098611111111123,0.20607445908482092,2.4147868949152693,0.0,0.0,0.0,-8.881784197001252e-16
2025-04-04,B3,10,2.288047568699071,2.281614034465972,2.2816140344659717,2.2816140344659726,2.281614034465972,2.2816140344659512,0.006433534233099003,4.440892098500626e-16,0.0,4.440892098500626e-16,4.440892098500626e-16,1.9984014443252818e-14
2025-04-04,B3,11,5.983313699134451,4.232932386964639,3.575902777777778,3.575902777777778,3.5759027777777774,3.5759027777777748,1.7503813121698117,0.657029609186861,0.0,4.440892098500626e-16,4.440892098500626e-16,2.6645352591003757e-15
2025-04-04,B3,12,5.84883251993953,5.192055353663061,3.786944444444444,3.04701437709478,2.9664619794071947,2.9664619794071427,0.656777166276469,1.4051109092186174,0.7399300673496638,0.08055239768758549,0.08055239768758549,5.240252676230739e-14
2025-04-04,B3,13,2.82513743287288,2.2689082488475933,2.268908248847593,0.8111694810963743,0.740590432848421,0.740590432848421,0.5562291840252866,4.440892098500626e-16,1.4577387677512186,0.07057904824795336,0.07057904824795336,-4.440892098500626e-16
2025-04-04,B3,14,1.8032035638157673,1.1975041871382002,1.1975041871382004,1.1975041871382002,1.1975041871382002,1.1975041871382,0.6056993766775671,0.0,2.220446049250313e-16,0.0,0.0,0.0
2025-04-04,B3,15,8.05205404694124,6.440776359287284,4.219097222222222,4.219097222222222,4.219097222222222,4.2190972222222225,1.6112776876539563,2.2216791370650624,0.0,0.0,0.0,0.0
2025-04-04,B3,16,1.8526224812884888,1.6918687228184002,1.6918687228184002,1.6918687228184006,1.6918687228184006,1.6918687228184006,0.16075375847008866,0.0,0.0,0.0,0.0,-4.440892098500626e-16
2025-04-04,B3,17,3.5578113627489323,3.1952307728047558,3.195230772804755,3.042194593923318,2.9911486067140385,2.991148606714039,0.3625805899441765,8.881784197001252e-16,0.15303617888143695,0.05104598720927944,0.05104598720927944,-4.440892098500626e-16
2025-04-04,B3,18,2.3941313531820447,2.1502428484870246,2.1502428484870246,2.150242848487024,2.150242848487024,2.1502428484870144,0.2438885046950201,0.0,4.440892098500626e-16,0.0,0.0,9.769962616701378e-15
2025-04-04,B3,19,3.2712131627868235,2.856449620759943,2.856449620759943,0.4568118139174483,0.41686684434413834,0.41686684434413834,0.4147635420268805,0.0,2.399637806842495,0.03994496957330995,0.03994496957330995,0.0
2025-04-04,B3,20,1.6141791028280998,1.463814183920148,1.463814183920148,0.1269792819415379,0.11459642177924785,0.11459642177924785,0.1503649189079519,0.0,1.33683490197861,0.012382860162290052,0.012382860162290052,0.0
2025-04-04,B3,21,1.0273676554882085,0.560091633678576,0.5600916336785758,0.560091633678576,0.560091633678576,0.560091633678576,0.46727602180963257,1.1102230246251565e-16,0.0,0.0,0.0,0.0
2025-04-04,B3,22,3.3661863662893863,2.7405267820133137,2.740526782013313,0.03722976694041232,0.03356792264881196,0.03356792264881196,0.6256595842760726,8.881784197001252e-16,2.7032970150729003,0.0036618442916003593,0.0036618442916003593,0.0
2025-04-04,B3,23,2.197452653477202,1.6350249677929294,1.6350249677929294,1.3592850612017062,1.2424705923331414,1.2424705923331412,0.5624276856842725,0.0,0.27573990659122316,0.11681446886856484,0.11681446886856484,4.440892098500626e-16
2025-04-04,B3,24,2.2292092336125955,2.2292092336125955,2.229209233612596,1.5773987114352712,1.4422800844450898,1.4422800844450898,0.0,0.0,0.6518105221773247,0.1351186269901814,0.1351186269901814,-4.440892098500626e-16
2025-04-04,B3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,26,0.8587937159917063,0.8587937159917063,0.8587937159917063,0.8587937159917063,0.8341782899598973,0.8341782899598974,0.0,0.0,0.0,0.024615426031808996,0.024615426031808996,-1.1102230246251565e-16
2025-04-04,B3,27,1.3628228366735504,0.415837238752941,0.415837238752941,0.415837238752941,0.415837238752941,0.415837238752941,0.9469855979206094,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,28,1.1339997678023137,0.8040888662626089,0.8040888662626089,0.8040888662626089,0.8040888662626089,0.8040888662626089,0.3299109015397048,0.0,0.0,0.0,0.0,0.0
2025-04-04,B3,29,0.2277974267146183,0.18276268708292398,0.18276268708292398,0.18276268708292398,0.18276268708292395,0.18276268708292395,0.045034739631694326,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
2025-04-04,B3,30,3.1675924414095156,2.474957301902418,2.179861111111112,0.1768232081787065,0.15967640987340503,0.15967640987340503,0.6926351395070975,0.2950961907913059,2.0030379029324057,0.01714679830530147,0.01714679830530147,0.0
