source_day,next_day,day_offset,job_uid,expected_repair_carry_GPU_h,independent_DA_GPU_h,matched_time_GPU_h,omitted_expected_carry_GPU_h,excess_vs_repair_timing_GPU_h,newly_added_post_repair_occupancy_GPU_h,newly_added_occupancy_not_matched_GPU_h,next_snapshot_present,next_snapshot_state,next_initial_RUNNING_present,next_initial_AIDC,expected_running_at_next_issue,independently_scheduled_same_job,next_raw_start_slot,next_raw_completion_slot,next_safe_duration_slots,next_DA_assignment_present,next_DA_AIDC,repair_AIDC,simultaneous_expected_and_DA_site_mismatch,site_mismatch_matched_GPU_h,prior_repaired_job_completed_but_independent_DA_executes_again,repeated_completed_job_GPU_h,exact_carry_time_GPU_match,next_day_Actual_executed,Actual_audit_basis
2025-05-17,2025-05-18,1,8992216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-17,2025-05-18,1,8992273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-23,2025-05-24,1,9020812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC08,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,True,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,True,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,True,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047207,5.5,0.0,0.0,5.5,0.0,1.5,1.5,True,PENDING,False,,False,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047208,5.5,0.0,0.0,5.5,0.0,1.5,1.5,True,PENDING,False,,False,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047209,5.5,0.0,0.0,5.5,0.0,1.5,1.5,True,PENDING,False,,False,True,0,24,24,False,,AIDC10,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047225,6.0,0.5,0.0,6.0,0.5,1.5,1.5,True,PENDING,False,,False,True,2,26,24,True,AIDC01,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047226,6.0,0.5,0.0,6.0,0.5,1.5,1.5,True,PENDING,False,,False,True,2,26,24,True,AIDC02,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-24,2025-05-25,1,9047227,6.0,0.5,0.0,6.0,0.5,1.5,1.5,True,PENDING,False,,False,True,2,26,24,True,AIDC02,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062345,368.0,0.0,0.0,368.0,0.0,368.0,368.0,False,,False,,True,False,,,,False,,AIDC10,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062346,8.0,0.0,0.0,8.0,0.0,8.0,8.0,False,,False,,True,False,,,,False,,AIDC12,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062353,680.0,0.0,0.0,680.0,0.0,32.0,32.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062370,88.0,768.0,88.0,0.0,680.0,0.0,0.0,True,RUNNING,True,AIDC10,False,True,0,187,187,True,AIDC10,AIDC01,True,88.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,120,205,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062378,0.0,64.0,0.0,0.0,64.0,0.0,0.0,True,PENDING,False,,False,True,112,197,85,True,AIDC06,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,151,236,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,205,290,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,160,245,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,245,330,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,330,415,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,415,500,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-25,2025-05-26,1,9062503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PENDING,False,,False,True,500,585,85,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9047256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,True,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062374,40.0,0.0,0.0,40.0,0.0,32.0,32.0,False,,False,,True,False,,,,False,,AIDC08,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062376,680.0,0.0,0.0,680.0,0.0,360.0,360.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062380,680.0,0.0,0.0,680.0,0.0,32.0,32.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062385,88.0,0.0,0.0,88.0,0.0,0.0,0.0,False,,False,,False,False,,,,False,,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062397,48.0,544.0,0.0,48.0,544.0,0.0,0.0,True,PENDING,False,,False,True,7,92,85,True,AIDC11,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062403,0.0,280.0,0.0,0.0,280.0,0.0,0.0,True,PENDING,False,,False,True,85,170,85,True,AIDC01,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
2025-05-26,2025-05-27,1,9062408,0.0,64.0,0.0,0.0,64.0,0.0,0.0,True,PENDING,False,,False,True,112,197,85,True,AIDC03,AIDC01,False,0.0,False,0.0,False,False,PRODUCTION_LOADER_FIXED_DA_BINDING_NOT_NEW_ACTUAL_EXECUTION
