date,alpha_BG,AIDC_scale,policy,slot,Vmin,Vmax,max_phase_line_loading,transformer_phase_current_max,transformer_winding_kVA_max,converged,controls_settled,feasible,Vmin_node,Vmax_node,line_witness
2025-05-06,0.7,1.0,B0,24,0.9649576345903143,1.0399999816431857,0.9052610135245269,0.23998104794886288,0.24453973846091662,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,25,0.9649762122186839,1.0399999816488157,0.9052455881709768,0.23995321513339773,0.24453804043772853,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,26,0.9572338608106522,1.0399999693536948,0.9655297358605586,0.2552898240009155,0.2595481150202342,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,27,0.9572203581780486,1.039999969359701,0.9654783400934659,0.25530691377536346,0.2595481199839321,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,28,0.951942553148385,1.039999984387199,0.9996389592284453,0.2650396181023127,0.2679990112612148,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,29,0.9519168695101613,1.039999984372309,0.9994295208516655,0.2650673103506276,0.26800264464086393,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,30,0.9521331094060517,1.0399999843108356,0.9956749653038184,0.2640298405821297,0.2669433747675213,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,31,0.9521609159366057,1.0399999843286118,0.9956785355873929,0.2639907823537905,0.26692574133819946,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,32,0.9587667317570873,1.0399999952798888,0.9420958326355909,0.2502739805954933,0.2539265100586125,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,33,0.9587554522955061,1.039999995263315,0.9419773324854197,0.2502848867355688,0.25392894606779737,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,34,0.9690374927228933,1.0399999880337578,0.8564162860751716,0.22924288289935105,0.23398266159024103,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,35,0.9690444437399585,1.0399999880189656,0.856502766912964,0.22923696837286212,0.23398057447762813,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,36,0.9763847411667843,1.0400034395808015,0.7936819974267872,0.21324440960350294,0.2180813129356522,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,37,0.9764029515383881,1.0400032106517985,0.7937922553292626,0.21322293594148295,0.21808236729052044,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,38,0.9835629712957178,1.0401821604997568,0.7324940077091978,0.1972101858469658,0.20214248786072084,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,39,0.9835529456371526,1.0401822923042683,0.7324402693883234,0.19722190381406593,0.2021450460569675,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,40,0.9881578979663826,1.0405188341367322,0.6723256996787984,0.1829945821099399,0.18788565410269667,True,True,True,sx3140238a.2,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,41,0.9881501432144698,1.040504648092239,0.6723770849465339,0.1830044336032168,0.1878858424440466,True,True,True,sx3140238a.2,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,42,0.9883765606340372,1.0410766880798545,0.6398751675704917,0.1740605772279617,0.1788146329659658,True,True,True,sx3215385b.2,regxfmr_hvmv_sub_lsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,43,0.9883785746215604,1.0410757459620412,0.6399418516476613,0.1740541667741421,0.17881334205808927,True,True,True,sx3215385b.2,regxfmr_hvmv_sub_lsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,44,0.9874815412462804,1.040875703234533,0.5989759588780874,0.16832591178576117,0.16711032079789712,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,45,0.9874836615707463,1.0408747410132835,0.5989395102012547,0.16832097475507002,0.16710987588752918,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,46,0.9897906037423737,1.0412106436783124,0.5787318221344747,0.16383603712759037,0.162382884984738,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,47,0.9898064678026052,1.0412095576656921,0.5786698960961194,0.16383320115302993,0.16238444512004768,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,48,0.991018139041006,1.041364486196248,0.5692160342955895,0.16159422700520365,0.1601744040500727,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,49,0.9910418661441842,1.0413641064046024,0.5691246433076431,0.16158994413724376,0.16017664658692818,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,50,0.9901283813727425,1.0411892985333366,0.5776706382206214,0.16346731541835785,0.1621593348687912,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,51,0.9901299031644001,1.041188138107493,0.5776670775127922,0.16346759126510185,0.16216382642512842,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,52,0.988802280514909,1.0409397082547056,0.5904971907443518,0.16631885605368618,0.16518119764781977,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,53,0.9888047208960533,1.0409379071818328,0.5904917537665906,0.16631925324751318,0.1651880938837438,True,True,True,sx3101194c.1,regxfmr_hvmv_sub_lsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,54,0.9855780369628067,1.0403638944029225,0.6211874440260782,0.1731309214653908,0.17243674402537337,True,True,True,sx3101194c.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,55,0.9855750194492551,1.0403642206781079,0.6212278422484523,0.1731361684250917,0.17243380924632434,True,True,True,sx3101194c.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,56,0.9870592296146968,1.040273292405382,0.6424907951988761,0.179766979168594,0.17973141681366733,True,True,True,sx2710504b.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,57,0.9870839236680878,1.0402737190681617,0.6424737451948896,0.17972379603271163,0.17969049107496773,True,True,True,sx2710504b.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,58,0.9824498741611671,1.0403127494928763,0.6943979199043532,0.1878937462031432,0.19264936900650897,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,59,0.9825478041791813,1.040315812997176,0.6943983597437564,0.18769196268583438,0.19246193019346491,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,60,0.9800562386586295,1.0400992046416182,0.7695605419561427,0.20435991631260983,0.20923509795310002,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,61,0.9803312549999166,1.0401083775633717,0.7694195815460082,0.2037877113464596,0.20867834407833802,True,True,True,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,62,0.9697861748871127,1.0399999872990944,0.8648753181693036,0.2277478655606721,0.23258088876278762,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,63,0.9702017955582135,1.0399999887536515,0.8645732741977096,0.22636448611172624,0.23115893707940602,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,64,0.9570768846452882,1.0399999688270574,0.9702632735324371,0.25300990705527604,0.257222986818945,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,65,0.9570751217156276,1.0399999688769963,0.9702052490973847,0.2529850861940511,0.25718045467605155,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,66,0.9555113854852562,1.0399999940097744,1.0640862374151814,0.27438785849978947,0.27920605867207,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,67,0.9554972322036283,1.0399999939891824,1.0639199018241416,0.27440064281322735,0.2792094959394414,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,68,0.9451672235701922,1.0399999695133568,1.1276017777479237,0.2942400834541384,0.2986520085074104,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,69,0.9451537903488082,1.0399999694932087,1.1274731498359973,0.2942531470078685,0.29865225104111687,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,70,0.9371583221640634,1.0399999889301266,1.1880928155762926,0.3104642111808991,0.3138554883129864,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,71,0.937165797062125,1.0399999889376175,1.1881993168082134,0.3104491268127452,0.313831389277767,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,72,0.9349333380382778,1.0399999851999526,1.2025930465290136,0.31411409777140165,0.3171690534408424,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,73,0.9349445315822494,1.0399999851542974,1.2028435921372138,0.31410574367616656,0.31716306648885123,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,74,0.9376333203201175,1.0399999901056944,1.1835295008361884,0.30913384530859217,0.3124485644074251,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,75,0.9376516308052723,1.0399999901045092,1.1835607894981872,0.30911163823680937,0.31244552132678477,True,True,False,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,76,0.9417268535916011,1.0400057148376407,1.15377928375374,0.301574510009822,0.30529919119571886,True,True,False,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,77,0.9417019743171752,1.0400057919114418,1.1537189845646978,0.30160412285019544,0.3053027158401161,True,True,False,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,78,0.9461162637921159,1.0401254187706468,1.1208645755564577,0.2933869832943367,0.297441667471297,True,True,False,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,79,0.9461039918290975,1.0401251936925793,1.1209299203105907,0.2934042835715292,0.2974420475609941,True,True,False,sx2802481a.1,hvmv_sub_hsb.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,80,0.9514550017693147,1.0399999842697747,1.1010084103552376,0.2836511329140089,0.28839002652339774,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,81,0.9514826200720521,1.0399999843144156,1.101078553334712,0.2836183962590981,0.28838917373392264,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,82,0.9557585562713036,1.0399999952120604,1.062088271525024,0.27454707844504506,0.27928383969638915,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,83,0.955745633164945,1.0399999951886434,1.0621506689819769,0.27456556855798187,0.27928420645616014,True,True,False,sx2802481a.1,sourcebus.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,84,0.9598471964365755,1.0400964800070895,1.0257443485481776,0.26622451126366997,0.2709593826278302,True,True,False,sx2802481a.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,85,0.9598249239524783,1.0400959530741034,1.025639138608917,0.26624962304102784,0.2709627909103449,True,True,False,sx2802481a.1,hvmv_sub_hsb.1,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,86,0.9549077890020234,1.0399999911254092,0.9845142680131059,0.2584825647515725,0.26171936869314494,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,87,0.954905965944188,1.0399999910935036,0.9843906523523746,0.25848012080764626,0.2617209905775951,True,True,True,sx2802481a.1,sourcebus.2,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,88,0.9608915913503615,1.0399999779658335,0.9415289028783166,0.24790906587840975,0.2523742058535628,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,89,0.9609409596911522,1.0399999780386755,0.941628916890013,0.24781785248262125,0.25228570782142445,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,90,0.9644294035061116,1.0400380344249638,0.9135342246272214,0.24083718243613053,0.245453821812877,True,True,True,sx2802481a.1,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,91,0.9644203277622219,1.0400207635307859,0.9135971558378235,0.24085311667511936,0.2454545217973971,True,True,True,sx2802481a.1,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,92,0.9646470159774128,1.04011645722436,0.9116230733941604,0.2403877419434111,0.24498383669163817,True,True,True,sx2802481a.1,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,93,0.9646674366961427,1.0401093794650438,0.9115910882068363,0.2403571537872276,0.24496422670038737,True,True,True,sx2802481a.1,m1069533.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,94,0.9664297725213159,1.0399999877963944,0.8996738498340594,0.23578593634493794,0.2403818757032685,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
2025-05-06,0.7,1.0,B0,95,0.9664302637056821,1.039999987777113,0.8997883279685022,0.23579041129611156,0.24038239496262567,True,True,True,sx2802481a.1,sourcebus.3,Line.tpx21459660c0|t2|sx3101194c.1.2|node1
