job_uid,GPU,D1_state,B0_site,B1_site,B0_downstream,B1_downstream,B0_REFERENCE,TEMPORAL_ONLY,SPATIAL_ONLY_PENDING,JOINT_WITHOUT_RUNNING_MIGRATION,JOINT_B1,temporal,spatial,interaction,migration,total,B0_REFERENCE_start,B0_REFERENCE_finish,TEMPORAL_ONLY_start,TEMPORAL_ONLY_finish,SPATIAL_ONLY_PENDING_start,SPATIAL_ONLY_PENDING_finish,JOINT_WITHOUT_RUNNING_MIGRATION_start,JOINT_WITHOUT_RUNNING_MIGRATION_finish,JOINT_B1_start,JOINT_B1_finish,uid,actual_active_slot73,delta_downstream_GPU,note
8665930,1,PENDING,AIDC02,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,73,121.0011111111111,56,104.0011111111111,73,121.0011111111111,56,104.0011111111111,56,104.0011111111111,8665930,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665962,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,79,127.03,59,107.03,79,127.03,59,107.03,59,107.03,8665962,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665963,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,79,127.03,59,107.03,79,127.03,59,107.03,59,107.03,8665963,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665964,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,79,127.03,59,107.03,79,127.03,59,107.03,59,107.03,8665964,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665965,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,79,127.03,59,107.03,79,127.03,59,107.03,59,107.03,8665965,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665966,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,79,126.16666666666666,59,106.16666666666666,79,126.16666666666666,59,106.16666666666666,59,106.16666666666666,8665966,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665970,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,0,0,0,1,-1,0,0,79,107.80777777777777,59,87.80777777777777,79,107.80777777777777,59,87.80777777777777,59,87.80777777777777,8665970,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665972,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,0,0,0,1,-1,0,0,79,101.2088888888889,59,81.2088888888889,79,101.2088888888889,59,81.2088888888889,59,81.2088888888889,8665972,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665989,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,83,130.80333333333334,63,110.80333333333334,83,130.80333333333334,63,110.80333333333334,63,110.80333333333334,8665989,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665990,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,83,131.03,63,111.03,83,131.03,63,111.03,63,111.03,8665990,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665991,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,1,1,0,1,0,0,1,83,117.70444444444445,63,97.70444444444445,83,117.70444444444445,63,97.70444444444445,63,97.70444444444445,8665991,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665992,1,PENDING,AIDC03,AIDC12,False,True,0,0,1,0,0,0,1,-1,0,0,83,110.06222222222222,63,90.06222222222222,83,110.06222222222222,63,90.06222222222222,63,90.06222222222222,8665992,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665994,1,PENDING,AIDC02,AIDC10,False,True,0,0,1,0,0,0,1,-1,0,0,89,97.31,72,80.31,89,97.31,72,80.31,72,80.31,8665994,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665995,1,PENDING,AIDC02,AIDC10,False,True,0,0,1,0,0,0,1,-1,0,0,89,100.65555555555555,72,83.65555555555555,89,100.65555555555555,72,83.65555555555555,72,83.65555555555555,8665995,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8665997,1,PENDING,AIDC02,AIDC10,False,True,0,0,1,0,0,0,1,-1,0,0,89,108.43222222222222,72,91.43222222222222,89,108.43222222222222,72,91.43222222222222,72,91.43222222222222,8665997,True,1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666154,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,1,1,0,-1,1,0,0,96,103.10444444444444,96,103.10444444444444,98,105.10444444444444,96,103.10444444444444,96,103.10444444444444,8666154,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666155,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,1,1,0,-1,1,0,0,96,110.36111111111111,96,110.36111111111111,99,113.36111111111111,96,110.36111111111111,96,110.36111111111111,8666155,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666156,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,1,1,0,-1,1,0,0,96,121.73888888888888,96,121.73888888888888,100,125.73888888888888,96,121.73888888888888,96,121.73888888888888,8666156,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666157,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,0,0,0,-1,0,0,-1,96,105.38111111111111,96,105.38111111111111,102,111.38111111111111,98,107.38111111111111,98,107.38111111111111,8666157,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666158,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,0,0,0,-1,0,0,-1,96,144.03444444444443,96,144.03444444444443,103,151.03444444444443,98,146.03444444444443,98,146.03444444444443,8666158,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
8666159,1,PENDING,AIDC12,AIDC12,True,True,1,1,0,0,0,0,-1,0,0,-1,96,103.50777777777778,96,103.50777777777778,104,111.50777777777778,100,107.50777777777778,100,107.50777777777778,8666159,False,-1,SPATIAL_ONLY actual fixed-dispatch intervention vs B0; frozen B0 start with B1 PENDING site.
